category_id,topic_id,name,top_keywords,recent_papers,all_recent_patents,all_policy_documents,all_patent_paper_share_ratio,all_may_share_ratio,all_may_patents,all_may_papers,confidence_filtered_recent_patents,confidence_filtered_policy_documents,confidence_filtered_patent_paper_share_ratio,confidence_filtered_may_share_ratio,confidence_filtered_may_patents,confidence_filtered_may_papers,patent_confident_retention,policy_confident_retention,potential_signal_score,potential_numeric_candidate,policy_task_support_verified,applicant_diversity_verified,interpretation,reviewed_policy_family_count,potential_followup,fully_verified_potential_hotspot,review_display_name
N0100,99,Crystallography / Crystal structure / Octahedron,Crystallography | Crystal structure | Octahedron | Chemistry | Diffraction | X-ray crystallography | Rietveld refinement | Neutron diffraction | Hexagonal crystal system | Analytical Chemistry (journal) | Powder diffraction | Solid solution | Lattice constant | Monoclinic crystal system | Lattice (music),1,0,0,1.5927808183476675,2.7595948827292114,0,0,0,0,2.210707180321939,3.784356725146199,0,0,,,63.870000000000005,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Crystallography / Crystal structure / Octahedron
N0101,100,Harmonic / Total harmonic distortion / Harmonic analysis,Harmonic | Total harmonic distortion | Harmonic analysis | Distortion (music) | Electronic engineering | Harmonics | Waveform | Filter (signal processing) | Active filter | Power quality | Active power filter | Fast Fourier transform | Hydrogen storage | THD analyzer | Voltage sag,28,0,0,0.0838305693867193,0.0788455680779774,0,17,0,0,0.1163530094906283,0.1081244778613199,0,17,,,60.52000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Harmonic / Total harmonic distortion / Harmonic analysis
N0102,101,Climate change / Climatology / Global warming,Climate change | Climatology | Global warming | Natural resource economics | Climate change mitigation | Oceanography | Climate policy | Environmental resource management | Geography | Climate model | Adaptation (eye) | Ecology | Political economy of climate change | Economics | Climate Finance,59,0,0,0.0401541382776722,0.067307192261688,0,20,0,0,0.0557321137896287,0.0923013835401511,0,20,,,61.58,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Climate change / Climatology / Global warming
N0103,102,Energy consumption / Environmental economics / Consumption (sociology),Energy consumption | Environmental economics | Consumption (sociology) | Energy conservation | Engineering | Efficient energy use | Fuel efficiency | Zero-energy building | Energy accounting | Population | Energy intensity | Machining | Thermal comfort | Civil engineering | Heating system,35,7,3,1.009508969375282,0.6231343283582089,3,15,7,1,1.401152438232215,0.8545321637426899,3,15,1.0,0.3333333333333333,86.17000000000002,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Energy consumption / Environmental economics / Consumption (sociology)
N0104,103,Engineering physics / Raman spectroscopy / Energy density,Engineering physics | Raman spectroscopy | Energy density | Engineering ethics | Density functional theory | Library science | Commercialization | Engineering | Crystallography | National laboratory | Science and engineering | MOSFET | Computational chemistry | Energy transfer | High energy,5,0,0,0.4343947686402729,2.7595948827292114,0,0,0,0,0.6029201400878016,3.784356725146199,0,0,,,61.540000000000006,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Engineering physics / Raman spectroscopy / Energy density
N0105,104,Capacitor / Voltage / Electrical engineering,Capacitor | Voltage | Electrical engineering | Switched capacitor | Decoupling capacitor | Capacitance | Electrolytic capacitor | Snubber | Capacitive sensing | Filter capacitor | Film capacitor | Resistor | Shunt (medical) | Charge pump | Electric double-layer capacitor,21,18,0,4.1115969961997925,4.058227768719428,12,8,8,0,2.622001539451602,3.7843567251461994,8,8,0.4444444444444444,,84.28000000000002,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Capacitor / Voltage / Electrical engineering
N0106,105,Calcination / Nanofiber / Electrospinning,Calcination | Nanofiber | Electrospinning | Chemical engineering | Carbon nanofiber | Sol-gel | Calcium looping | Polyacrylonitrile | Sorbent | Nuclear chemistry | Citric acid | Hydrotalcite | Ball mill | Thermogravimetry | BET theory,20,2,0,0.5827246896393905,0.5999119310280894,2,11,1,0,0.485277185924328,0.4936117467581998,1,11,0.5,,71.14,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Calcination / Nanofiber / Electrospinning
N0107,106,Irradiation / Radiochemistry / Neutron,Irradiation | Radiochemistry | Neutron | Nuclear physics | Fluence | Electron beam processing | Chemistry | Dislocation | Helium | Analytical Chemistry (journal) | Hardening (computing) | Radiation damage | Deuterium | Tritium | Neutron irradiation,20,0,0,0.1165449379278781,0.306621653636579,0,4,0,0,0.161759061974776,0.4204840805717998,0,4,,,60.040000000000006,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Irradiation / Radiochemistry / Neutron
N0108,107,Nanowire / Nanotechnology / Nanofiber,Nanowire | Nanotechnology | Nanofiber | Silicon nanowires | Electrospinning | Nanoscopic scale | Vapor–liquid–solid method | Tellurium | Template | Carbon nanofiber | Current collector | Composite material | Nanostructure | Electrode | Field electron emission,7,0,0,0.3185561636695335,0.3942278403898873,0,3,0,0,0.4421414360643878,0.5406223893065998,0,3,,,60.66,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Nanowire / Nanotechnology / Nanofiber
N0109,108,Diffusion / Thermodynamics / Thermal diffusivity,Diffusion | Thermodynamics | Thermal diffusivity | Gaseous diffusion | Analytical Chemistry (journal) | Activation energy | Physical chemistry | Diffusion layer | Effective diffusion coefficient | Diffusion barrier | Chemical physics | Diffusion process | Surface diffusion | Grain boundary diffusion coefficient | Molecular dynamics,26,2,0,0.4507870240606606,0.8116455537438856,2,8,1,0,0.3754031060924047,0.667827657378741,1,8,0.5,,71.35000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Diffusion / Thermodynamics / Thermal diffusivity
N0110,109,Nickel / Nickel oxide / Metallurgy,Nickel | Nickel oxide | Metallurgy | Nickel sulfide | Laterite | Cobalt | Catalysis | Phosphide | Urea | Graphene foam | Alkaline battery | Electroplating | Electrochemistry | Chemistry | Metal,21,1,0,0.3333727294216048,0.1314092801299624,0,10,1,0,0.4627061540208709,0.1802074631021999,0,10,1.0,,71.38000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Nickel / Nickel oxide / Metallurgy
N0111,110,Converters / Electronic engineering / Wave energy converter,Converters | Electronic engineering | Wave energy converter | Crystallography | Power electronics | Modulation (music) | Cascade | Mathematics | Chemical physics | Waveform | Amorphous solid | Harmonic analysis | Flyback transformer | Physics | Computer science,37,10,0,1.3379358874120406,1.009607883925321,7,20,8,0,1.5032808826189183,1.1999179860219653,6,20,0.8,,86.41,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Converters / Electronic engineering / Wave energy converter
N0112,111,Density functional theory / Computational chemistry / Nanofiber,Density functional theory | Computational chemistry | Nanofiber | Physical chemistry | Electrospinning | Chemical physics | Hybrid functional | Cluster (spacecraft) | Time-dependent density functional theory | Carbon nanofiber | Electronic structure | Binding energy | Density of states | Chemistry | Molecular orbital,22,0,0,0.1061853878898445,0.2122765294407085,0,6,0,0,0.1473804786881292,0.2911043634727845,0,6,,,60.29,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Density functional theory / Computational chemistry / Nanofiber
N0113,112,Redox / Inorganic chemistry / Flow battery,Redox | Inorganic chemistry | Flow battery | Cyclic voltammetry | Cerium | Photochemistry | Physical chemistry | Cationic polymerization | Oxidation state | Half-reaction | Organic radical battery | X-ray absorption spectroscopy | Oxidizing agent | Reaction mechanism | Quinone,43,4,0,0.4943112884527244,0.5519189765458422,3,17,3,0,0.533618974560468,0.7568713450292397,3,17,0.75,,80.24,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Redox / Inorganic chemistry / Flow battery
N0114,113,Hydrothermal circulation / Hydrothermal synthesis / Chemical engineering,Hydrothermal circulation | Hydrothermal synthesis | Chemical engineering | Morphology (biology) | Hydrothermal carbonization | Hydrothermal reaction | Hydrothermal liquefaction | Autoclave | Specific surface area | Titanate | Liquefaction | Pulmonary surfactant | Microsphere | Tungstate | Dispersity,17,0,0,0.1365240701440857,0.1199823862056178,0,11,0,0,0.1894891868847376,0.1645372489193999,0,11,,,60.150000000000006,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Hydrothermal circulation / Hydrothermal synthesis / Chemical engineering
N0115,114,Coating / Spin coating / Chemical engineering,Coating | Spin coating | Chemical engineering | Electrophoretic deposition | Dip-coating | Corrosion | Sol-gel | Anti-reflective coating | Thermal spraying | Epoxy | Conformal coating | Cementation (geology) | Metallurgy | Adhesion | Polyurethane,36,4,0,0.5891107136354385,0.8011727078891258,4,15,2,0,0.4542549000661517,0.6103801169590642,2,15,0.5,,77.27000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Coating / Spin coating / Chemical engineering
N0116,115,Inverter / Grid-tie inverter / Maximum power point tracking,Inverter | Grid-tie inverter | Maximum power point tracking | Voltage | Resonant inverter | Grid-connected photovoltaic power system | H bridge | Z-source inverter | Common-mode signal | Single phase | Induction heating | Voltage source inverter | Pulse-width modulation | Bridge (graph theory) | Topology (electrical circuits),13,8,0,3.0085859902122607,3.986081497275528,6,4,7,0,3.684511967203232,4.625324886289799,5,4,0.875,,81.89,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Inverter / Grid-tie inverter / Maximum power point tracking
N0117,116,Ionic liquid / Ionic bonding / Inorganic chemistry,Ionic liquid | Ionic bonding | Inorganic chemistry | Imide | Tetrafluoroborate | Organic chemistry | Alkyl | Chloride | Molecular dynamics | Phosphonium | Hexafluorophosphate | Viscosity | Bromide | Ammonium | Chemical engineering,26,0,0,0.0901574048121321,0.1314092801299624,0,10,0,0,0.1251343686974682,0.1802074631021999,0,10,,,60.73,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Ionic liquid / Ionic bonding / Inorganic chemistry
N0118,117,Monolayer / Nanotechnology / Bilayer,Monolayer | Nanotechnology | Bilayer | Cyclic voltammetry | Self-assembled monolayer | Janus | Direct and indirect band gaps | Phosphorene | Strain (injury) | Trion | Molybdenum disulfide | Scanning tunneling microscope | Crystallography | Strain engineering | Tungsten disulfide,29,0,0,0.0809888551702203,0.1103837953091684,0,12,0,0,0.1124088396773867,0.1513742690058479,0,12,,,60.57,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Monolayer / Nanotechnology / Bilayer
N0119,118,Production (economics) / Payback period / Engineering,Production (economics) | Payback period | Engineering | Waste management | Biogas production | Agriculture | Manufacturing engineering | Biochemical engineering | Natural resource economics | Net present value | Agricultural economics | Agricultural engineering | Agricultural science | Productivity | Product (mathematics),54,0,24,0.0438380041747064,0.0501744524132583,0,27,0,2,0.0608451517519799,0.068806485911749,0,27,,0.0833333333333333,62.39,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Production (economics) / Payback period / Engineering
N0120,119,Medicine / Internal medicine / Cardiology,Medicine | Internal medicine | Cardiology | Heart failure | Surgery | Intensive care medicine | Endocrinology | Pathology | Ventricular assist device | Radiology | Cancer | Coenzyme Q10 | Environmental health | Ductus arteriosus | Ejection fraction,15,0,0,0.1541400791949355,0.5519189765458422,0,2,0,0,0.2139394045472844,0.7568713450292398,0,2,,,59.77,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Medicine / Internal medicine / Cardiology
N0121,120,Wastewater / Pulp and paper industry / Environmental engineering,Wastewater | Pulp and paper industry | Environmental engineering | Sewage treatment | Effluent | Waste management | Chemical oxygen demand | Activated sludge | Bioreactor | Anaerobic exercise | Hydraulic retention time | Environmental chemistry | Biodegradation | Industrial wastewater treatment | Sewage sludge,48,5,1,0.5418738866543611,0.5519189765458423,4,22,5,0,0.7520962572229277,0.7568713450292397,4,22,1.0,0.0,83.7,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Wastewater / Pulp and paper industry / Environmental engineering
N0122,121,Crystallinity / Chemical engineering / Composite material,Crystallinity | Chemical engineering | Composite material | Energy conversion efficiency | Morphology (biology) | Monolayer | Amorphous solid | Electron mobility | Microcrystalline | Polyethylene | Low-density polyethylene | Ostwald ripening | Polyvinylidene fluoride | Anatase | Crystallization,19,0,0,0.122521601411359,0.1839729921819474,0,7,0,0,0.170054398486303,0.2522904483430799,0,7,,,60.05,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Crystallinity / Chemical engineering / Composite material
N0123,122,Copper / Metallurgy / Chalcopyrite,Copper | Metallurgy | Chalcopyrite | Copper sulfide | Copper oxide | Bioleaching | Copper extraction techniques | Arsenic | Electroplating | Slag (welding) | Smelting | Phthalocyanine | Electrowinning | Copper slag | Printed circuit board,25,1,0,0.281078967943706,0.6368295883221256,1,6,0,0,0.130041598842467,0.2911043634727845,0,6,0.0,,60.61000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Copper / Metallurgy / Chalcopyrite
N0124,123,Graphite / Graphite oxide / Composite material,Graphite | Graphite oxide | Composite material | Exfoliation joint | Electrode | Graphene oxide paper | Chemical engineering | Pyrolytic carbon | Highly oriented pyrolytic graphite | Nanocrystal | Carbon black | FOIL method | Nanotechnology | Sonication | Amorphous carbon,23,4,0,0.915001746710362,1.4609619967389942,4,8,4,0,1.2699807206104754,2.0034829721362226,4,8,1.0,,80.66,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Graphite / Graphite oxide / Composite material
N0125,124,Nanocrystal / Nanotechnology / Colloid,Nanocrystal | Nanotechnology | Colloid | Chemical engineering | Oleylamine | Dispersity | Physics | Facet (psychology) | Optics | Photon upconversion | Physical chemistry | Ostwald ripening | Nanoclusters | Wurtzite crystal structure | Metastability,12,0,0,0.19113369820172,0.1839729921819474,0,7,0,0,0.2652848616386326,0.2522904483430799,0,7,,,59.78,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Nanocrystal / Nanotechnology / Colloid
N0126,125,Reduction (mathematics) / Mathematics / Oxygen reduction reaction,Reduction (mathematics) | Mathematics | Oxygen reduction reaction | Oxygen reduction | Model order reduction | Power loss | Electrochemical reduction of carbon dioxide | Control reconfiguration | Geometry | Surface (topology) | Cost reduction | Engineering | Nitrate | Combinatorial chemistry | Applied mathematics,68,0,0,0.0348784120806058,0.0520678279760228,0,26,0,0,0.048409646284422,0.0714029570782301,0,26,,,61.760000000000005,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Reduction (mathematics) / Mathematics / Oxygen reduction reaction
N0127,126,Work (physics) / Mechanical engineering / Thermodynamics,Work (physics) | Mechanical engineering | Thermodynamics | Welding | Work function | Scope (computer science) | Engineering management | Set (abstract data type) | Environmental economics | Promotion (chess) | Data collection | Presentation (obstetrics) | Agency (philosophy) | Sociotechnical system | Environmental science,66,1,7,0.1077821606400677,0.04523926037261,0,30,0,1,0.0498655754959835,0.0620386348384622,0,30,0.0,0.1428571428571428,62.49,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Work (physics) / Mechanical engineering / Thermodynamics
N0128,127,Phosphor / Luminescence / Light-emitting diode,Phosphor | Luminescence | Light-emitting diode | Analytical Chemistry (journal) | Excitation | Emission spectrum | Chromaticity | Emission intensity | Persistent luminescence | Ultraviolet | Energy transfer | Quenching (fluorescence) | Color rendering index | Fluorescence | Color temperature,16,0,0,0.1447982562134243,0.2508722620662919,0,5,0,0,0.2009733800292671,0.3440324295587453,0,5,,,59.93000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Phosphor / Luminescence / Light-emitting diode
N0129,128,Solar cell / Solar cell efficiency / Copper indium gallium selenide solar cells,Solar cell | Solar cell efficiency | Copper indium gallium selenide solar cells | Perovskite solar cell | Polymer solar cell | Thin film solar cell | Silicon solar cell | Quantum dot solar cell | Quantum efficiency | Hybrid solar cell | Theory of solar cells | Equivalent series resistance | Tandem | Plasmonic solar cell | Coating,4,14,0,15.396881244027451,11.590298507462686,10,2,12,0,18.42255983601616,14.380555555555556,9,2,0.8571428571428571,,81.01000000000002,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Solar cell / Solar cell efficiency / Copper indium gallium selenide solar cells
N0130,129,Photoluminescence / Quantum yield / Electroluminescence,Photoluminescence | Quantum yield | Electroluminescence | Optoelectronics | Photoluminescence excitation | Blueshift | Carrier lifetime | Band gap | Spontaneous emission | Nanocrystal | Diffuse reflectance infrared fourier transform | Chemistry | Molecular beam epitaxy | Wurtzite crystal structure | Quenching (fluorescence),28,0,0,0.0838305693867193,0.1314092801299624,0,10,0,0,0.1163530094906283,0.1802074631021999,0,10,,,60.52000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Photoluminescence / Quantum yield / Electroluminescence
N0131,130,Solar energy / Solar power / Photovoltaic thermal hybrid solar collector,Solar energy | Solar power | Photovoltaic thermal hybrid solar collector | Parabolic trough | Concentrated solar power | Thermal energy | Process engineering | Solar air conditioning | Passive solar building design | Energy transformation | Electrical engineering | Heliostat | Payback period | Engineering physics | Nanofluids in solar collectors,44,21,0,2.308637365919653,1.989475380572222,15,21,18,0,2.7571741237723058,2.200207398340813,12,21,0.8571428571428571,,91.57,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Solar energy / Solar power / Photovoltaic thermal hybrid solar collector
N0132,131,Absorption (acoustics) / Absorption spectroscopy / Optics,Absorption (acoustics) | Absorption spectroscopy | Optics | Absorption edge | Absorption refrigerator | Attenuation coefficient | Spectral line | Visible spectrum | Ultrafast laser spectroscopy | XANES | Extended X-ray absorption fine structure | X-ray absorption spectroscopy | Amine gas treating | Wavelength | Geography,8,0,0,0.281078967943706,0.306621653636579,0,4,0,0,0.390124796527401,0.4204840805717998,0,4,,,60.7,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Absorption (acoustics) / Absorption spectroscopy / Optics
N0133,132,Transient (computer programming) / Transient response / Transient analysis,Transient (computer programming) | Transient response | Transient analysis | Electric power system | Transient voltage suppressor | Steady state (chemistry) | Emtp | Control engineering | Overvoltage | Stability (learning theory) | Time domain | Pipeline (software) | Water hammer | Thermal resistance | Pipeline transport,42,1,0,0.1686473807662236,0.0745836454791678,0,18,1,0,0.2340748779164405,0.1022799114904378,0,18,1.0,,71.13000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Transient (computer programming) / Transient response / Transient analysis
N0134,133,Amorphous solid / Amorphous silicon / Amorphous carbon,Amorphous solid | Amorphous silicon | Amorphous carbon | Crystallography | Crystalline silicon | Amorphous metal | Thin film | Layer (electronics) | Nanocrystalline silicon | Plasma-enhanced chemical vapor deposition | Passivation | Phase-change memory | Ellipsometry | Thin-film transistor | Oxide thin-film transistor,20,0,0,0.1165449379278781,0.1314092801299624,0,10,0,0,0.161759061974776,0.1802074631021999,0,10,,,60.040000000000006,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Amorphous solid / Amorphous silicon / Amorphous carbon
N0135,134,Thermogravimetric analysis / Fourier transform infrared spectroscopy / Chemical engineering,Thermogravimetric analysis | Fourier transform infrared spectroscopy | Chemical engineering | Activation energy | Kinetic energy | Gravimetric analysis | Composite material | Differential thermal analysis | Infrared spectroscopy | Thermal analysis | Isothermal process | Differential scanning calorimetry | Thermal stability | Nuclear chemistry | Polysulfone,21,0,0,0.1111242431405349,0.1452418359331163,0,9,0,0,0.1542353846736236,0.1991766697445367,0,9,,,60.120000000000005,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Thermogravimetric analysis / Fourier transform infrared spectroscopy / Chemical engineering
N0136,135,Semiconductor / Organic semiconductor / Semiconductor device,Semiconductor | Organic semiconductor | Semiconductor device | Semiconductor materials | Direct and indirect band gaps | Wide-bandgap semiconductor | p–n junction | Irradiation | Engineering physics | Depletion region | Magnetic semiconductor | Electron | Crystallography | Substrate (aquarium) | Solid-state physics,5,3,0,3.040763380481911,4.599324804548686,2,1,2,0,3.0146007004390074,6.307261208576998,2,1,0.6666666666666666,,73.48000000000002,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Semiconductor / Organic semiconductor / Semiconductor device
N0137,136,Flow (mathematics) / Mechanics / Power flow,Flow (mathematics) | Mechanics | Power flow | Volumetric flow rate | Mathematics | Channel (broadcasting) | Inlet | Fluid dynamics | Two-phase flow | Water flow | Open-channel flow | Internal flow | Computer simulation | Flow velocity | Geometry,21,2,0,0.5556212157026746,0.4757922211602088,2,14,2,0,0.7711769233681182,0.6524752974389998,2,14,1.0,,76.18,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Flow (mathematics) / Mechanics / Power flow
N0138,137,Context (archaeology) / Environmental economics / Energy transition,Context (archaeology) | Environmental economics | Energy transition | Sustainability | Profitability index | Scope (computer science) | Set (abstract data type) | Variety (cybernetics) | Energy planning | Management science | Supply chain | Environmental resource management | Energy demand | Production (economics) | Geography,64,0,1,0.0370414143801783,0.0587147847389193,0,23,0,1,0.0514117948912078,0.0805182281945999,0,23,,1.0,62.440000000000005,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Context (archaeology) / Environmental economics / Energy transition
N0139,138,Photodegradation / Chemical engineering / Visible spectrum,Photodegradation | Chemical engineering | Visible spectrum | Photochemistry | Radical | Reaction rate constant | Malachite green | Rhodamine B | Photodissociation | Crystal violet | Indigo carmine | Absorbance | Tungstate | Scanning electron microscope | Ultraviolet,24,0,0,0.0975171929600612,0.1022072178788596,0,13,0,0,0.135349419203384,0.1401613601905999,0,13,,,60.23,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Photodegradation / Chemical engineering / Visible spectrum
N0140,139,Nuclear chemistry / Inorganic chemistry / Catalysis,Nuclear chemistry | Inorganic chemistry | Catalysis | Chloride | Antibacterial activity | Nitric acid | Phosphate | Uranium | Nanofluid | Citric acid | Chitosan | Oxalic acid | Hydrogen peroxide | Hydrochloric acid | Chelation,0,1,0,14.335027365129008,8.278784648187633,1,0,1,0,19.89636462289745,11.353070175438596,1,0,1.0,,71.61000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Nuclear chemistry / Inorganic chemistry / Catalysis
N0141,140,Meteorology / Atmospheric sciences / Climatology,Meteorology | Atmospheric sciences | Climatology | Wind speed | Atmosphere (unit) | Weibull distribution | Relative humidity | Wind profile power law | Mean squared error | Cloud computing | Solar wind | Sunshine duration | Wind direction | Satellite | Latitude,6,2,0,1.8378240211703856,4.599324804548686,2,1,1,0,1.530489586376727,3.784356725146199,1,1,0.5,,69.35000000000001,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Meteorology / Atmospheric sciences / Climatology
N0142,141,Algorithm / Mathematics / Fast Fourier transform,Algorithm | Mathematics | Fast Fourier transform | Optimization algorithm | Fourier transform | Residual | Correctness | Orthogonal frequency-division multiplexing | Interpolation (computer graphics) | Convergence (economics) | Notation | Channel (broadcasting) | Wavelet | Theoretical computer science | Decoding methods,5,2,0,2.1719738432013647,4.599324804548686,2,1,2,0,3.0146007004390074,6.307261208576998,2,1,1.0,,73.48000000000002,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Algorithm / Mathematics / Fast Fourier transform
N0143,142,Sulfur / Polysulfide / Lithium–sulfur battery,Sulfur | Polysulfide | Lithium–sulfur battery | Sulfide | Inorganic chemistry | Metallurgy | Flue-gas desulfurization | Hydrogen sulfide | Chemical engineering | Sulfidation | Sulfur dioxide | Cobalt sulfide | Thiosulfate | Nickel sulfide | Pyrite,22,0,0,0.1061853878898445,0.1314092801299624,0,10,0,0,0.1473804786881292,0.1802074631021999,0,10,,,60.29,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Sulfur / Polysulfide / Lithium–sulfur battery
N0144,143,Biochemical engineering / Context (archaeology) / Solar cell,Biochemical engineering | Context (archaeology) | Solar cell | Common emitter | Copper indium gallium selenide solar cells | Engineering | Photosynthesis | Artificial photosynthesis | Crystalline silicon | Process engineering | Perovskite solar cell | Amorphous silicon | Hazardous waste | Electrosynthesis | Data science,2,0,0,0.9556684910086004,2.7595948827292114,0,0,0,0,1.3264243081931637,3.784356725146199,0,0,,,62.89,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Biochemical engineering / Context (archaeology) / Solar cell
N0145,144,Maximum power point tracking / Maximum power principle / Grid-connected photovoltaic power system,Maximum power point tracking | Maximum power principle | Grid-connected photovoltaic power system | Point (geometry) | Tracking (education) | Power optimizer | Duty cycle | Control theory (sociology) | Shading | Solar micro-inverter | Boost converter | Power point | Permanent magnet synchronous generator | Convergence (economics) | Polysulfide,17,1,0,0.4095722104322574,0.4869873322463313,1,8,0,0,0.1894891868847376,0.2226092191262469,0,8,0.0,,60.150000000000006,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Maximum power point tracking / Maximum power principle / Grid-connected photovoltaic power system
N0146,145,Nanofluid / Heat transfer / Thermodynamics,Nanofluid | Heat transfer | Thermodynamics | Nanofluids in solar collectors | Viscosity | Nusselt number | Heat transfer coefficient | Heat transfer enhancement | Volume fraction | Thermal conductivity | Ethylene glycol | Reynolds number | Composite material | Parabolic trough | Convective heat transfer,49,0,0,0.0482660854044747,0.0745836454791678,0,18,0,0,0.0669911266764223,0.1022799114904378,0,18,,,61.370000000000005,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Nanofluid / Heat transfer / Thermodynamics
N0147,146,Electrolysis / Electrolysis of water / Polymer electrolyte membrane electrolysis,Electrolysis | Electrolysis of water | Polymer electrolyte membrane electrolysis | Alkaline water electrolysis | Inorganic chemistry | High-temperature electrolysis | Electrolytic cell | Microbial electrolysis cell | Electrolytic process | Oxygen evolution | High-pressure electrolysis | Process engineering | Power to gas | Molten salt | Electrode,62,7,0,0.5734010946051603,0.5519189765458422,5,27,6,0,0.6897406402604449,0.6192583732057416,4,27,0.8571428571428571,,84.53999999999999,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Electrolysis / Electrolysis of water / Polymer electrolyte membrane electrolysis
N0148,147,Methanol / Direct methanol fuel cell / Methanol fuel,Methanol | Direct methanol fuel cell | Methanol fuel | Chronoamperometry | Inorganic chemistry | Cyclic voltammetry | Organic chemistry | Methanol reformer | Chemical engineering | Ethanol | Formaldehyde | Transesterification | Carbon black | Catalysis | Noble metal,16,1,0,0.4343947686402729,1.6557569296375267,1,2,1,0,0.6029201400878015,2.270614035087719,1,2,1.0,,70.67000000000002,False,False,False,跨来源数值信号；政策具体任务支持和专利主体多样性待审阅,0,False,False,Methanol / Direct methanol fuel cell / Methanol fuel
