unit_id,unit_name,parent_category_id,row_id,doc_id,source,category_id,date,title,from_original_category,from_old_cross_query,from_new_object_query,rule_status,final_status,decision_basis
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,5017141,patent26:5f82daf6f8789c78e2afceb9,patent,C0246,2026-05-12,兼顾分段能力与储能状态优化的虚拟电厂调度控制方法,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,5017225,patent26:bab582909fc738e8816701fd,patent,C0246,2026-05-15,一种考虑供给负荷的虚拟电厂多阶段优化控制方法,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,5017381,patent26:357b7a8646228a402c0e4712,patent,C0246,2026-05-15,考虑信息与物理融合的虚拟电厂可调能力修正方法及系统,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,5017448,patent26:17a40d24f79f53487e2b0dd6,patent,C0246,2026-05-15,基于平均场博弈的虚拟电厂协同调度方法、系统、设备及介质,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4271734,paper:W4416374243,paper,C0246,2026-01-01,Power Reserve Capacity From Virtual Power Plants With Reliability and Cost Guarantees,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4440126,paper:W7128801820,paper,C0048,2026-01-01,Multi-dimensional value diversion and aggregation of DER based on alliance chain under the grid-VPP-DER three-level synergy framework optimization,False,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4440182,paper:W7128804573,paper,C0246,2026-01-01,Cyber-Physical Security of Virtual Power Plants: A Survey,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4440632,paper:W7128849307,paper,C0246,2026-01-01,The Multi-Agent Reinforcement Learning Based Bidding Strategy for Virtual Power Plants Participating in the Spot Market under Carbon Trading,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4440806,paper:W7128907262,paper,C0354,2026-02-01,Liberalization of the Electricity Sector: Lessons from the European Model and Implications for Renewable Energy and Virtual Power Plants (VPPs),False,True,True,pending,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4440984,paper:W7128914756,paper,C0032,2026-02-14,Closure as a New Beginning: Repurposing Post-Mining Sites into Industrial Eco-Parks Backed by Virtual Power Plants,False,True,True,pending,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4441362,paper:W7128929973,paper,C0048,2026-02-14,Intelligent Decision Formulation and Composite Neural Network-Driven Optimization Scheduling for Multi-Agent Collaboration in the Electricity Market for Unit Commitment,False,True,True,pending,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4444718,paper:W7130236939,paper,C0156,2026-02-16,A Multi-Bound Robust Optimization Approach for Renewable-Based VPP Market Participation Considering Intra-Hourly Uncertainty Exposure,False,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4444986,paper:W7130327318,paper,C0524,2026-02-18,Mixed game-based optimal scheduling for distribution network with multiple virtual power plants leasing shared energy storage,False,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4445526,paper:W7130375547,paper,C0246,2026-01-01,A Stackelberg game-based approach for optimal scheduling of virtual power plant with V2G and demand response under tiered carbon trading,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4448452,paper:W7130681048,paper,C0246,2026-02-01,An adaptive MPEC-based hierarchical framework for Co-optimizing virtual power plant profit and battery energy storage system health,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4448551,paper:W7130688442,paper,C0246,2026-01-01,Distributed optimal scheduling of virtual power plant considering operational safety of urban smart grids,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4449351,paper:W7130819181,paper,C0246,2026-01-01,Optimal Bidding Strategy for Electricity-Hydrogen Coupling Virtual Power Plant Participating in Demand Response and Peak Regulation Services,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4449470,paper:W7130826886,paper,C0246,2026-01-01,Dynamic Reinvestment and Optimization Decision Method for Virtual Power Plant Oriented to System Level Surplus Value-Added,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4449498,paper:W7130828561,paper,C0246,2026-02-20,AI-Driven Virtual Power Plants: A Comprehensive Review,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4451665,paper:W7131126049,paper,C0381,2026-01-01,STL-Decomposition Functional Deep Learning Ensemble Models for Hydro Power Forecasting,False,True,True,pending,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4453212,paper:W7131303520,paper,C0246,2026-01-01,Optimizing Demand Response in Virtual Power Plants: A Two-Stage Game-Programming Model,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4453578,paper:W7131350948,paper,C0246,2026-02-25,An Intelligent Two-Stage Dispatch Framework for Cost and Carbon Reduction in Multi-Energy Virtual Power Plants,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4453988,paper:W7131366118,paper,C0246,2026-01-01,Robust Privacy-Preserving Bidding/Offering Strategy of a Price Maker Virtual Energy Hub Plant in Whole Sale Electricity Market,True,False,False,excluded,excluded,未发现该分析单元明确技术对象
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4455404,paper:W7131633808,paper,C0171,2026-02-26,Kriging-based value function approximation for the strategic bidding problem of virtual power plant in the electricity market,False,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4455744,paper:W7131647695,paper,C0105,2026-02-01,Optimal planning and management of multi-microgrids with energy storage systems and renewables across 2050 horizon,False,True,True,strict,strict,正文研究目的/发明声明局部同时明确对象与任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4456067,paper:W7131662623,paper,C0156,2026-02-26,A Review of Unit Commitment and Economic Dispatch in Power Systems,False,True,True,pending,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4457273,paper:W7131812839,paper,C0246,2026-02-27,Optimal Operation of Virtual Power Plants Considering User Demand Based on Stackelberg Game Theory,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4457353,paper:W7131819025,paper,C0246,2026-02-26,Optimisation and Risk Management Techniques for a Virtual Power Plant,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4457412,paper:W7131823269,paper,C0246,2026-02-26,Distributed LLM Pretraining During Renewable Curtailment Windows: A Feasibility Study,True,False,False,excluded,excluded,未发现该分析单元明确技术对象
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4457870,paper:W7131865611,paper,C0124,2026-02-27,Carbon-Aware Rolling-Horizon Energy Management of Electric Vehicles via Virtual Power Plants Under Carbon-Grid Conflict,False,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4457887,paper:W7131866932,paper,C0252,2026-02-27,Technological Synergies in Community Energy Systems in Cold Climates,False,True,True,pending,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4458339,paper:W7131910349,paper,C0246,2026-02-26,Distributed LLM Pretraining During Renewable Curtailment Windows: A Feasibility Study,True,False,False,excluded,excluded,未发现该分析单元明确技术对象
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4540121,paper:W7151496536,paper,C0246,2026-01-01,"Multi-Objective Coordinated Scheduling of Virtual Power Plants for Economic, Low-Carbon, and Stability Objectives: A DOA-NSGAII Hybrid Optimization Strategy",True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4540296,paper:W7151536498,paper,C0246,2026-01-01,A Value-Driven Credible Information Trading and Pricing Framework for Virtual Power Plants,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4541935,paper:W7151859892,paper,C0575,2026-04-08,Optimized energy trading system for smart grids: Enhancing prosumer profitability through multiple trading mechanisms and integration of various appliances,False,True,True,pending,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4542118,paper:W7151911213,paper,C0246,2026-04-08,Low-Carbon Economic Optimization and Collaborative Management of Virtual Power Plants Based on a Stackelberg Game,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4542353,paper:W7151977630,paper,C0246,2026-04-08,Multi-Energy Collaborative Pricing Mechanism of Virtual Power Plants Under Carbon Trading Regulation,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4542525,paper:W7152026290,paper,C0246,2026-03-01,Multi-time-scale scheduling strategy of a virtual power plant based on model predictive control,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4542657,paper:W7152066293,paper,C0405,2026-04-08,Memory-Based Particle Swarm Optimization for Smart Grid Virtual Power Plant Scheduling Using Fractional Calculus,False,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4542784,paper:W7152098400,paper,C0246,2026-01-01,Research on Master-Slave Game Optimization Scheduling Strategy for Virtual Power Plants Incorporating Photovoltaic and Thermal Storage Electric Heating Clusters,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4542974,paper:W7152330314,paper,C0246,2026-04-04,Fair Aggregation in Virtual Power Plants,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4542986,paper:W7152330905,paper,C0246,2026-03-24,Safe Decentralized Operation of EV Virtual Power Plant with Limited Network Visibility via Multi-Agent Reinforcement Learning,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4543465,paper:W7152470014,paper,C0524,2026-04-09,Optimal scheduling of virtual power plant with mobile energy storage for power grid resilience improvement,False,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4544977,paper:W7153050787,paper,C0246,2026-04-10,Dynamic Virtual Power Plants: Resource Coordination for Measured Inertia and Fast Frequency Services,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4545287,paper:W7153139573,paper,C0246,2026-04-10,Multi-timescale distributed control for multi-energy virtual power plant clusters via cloud-edge collaboration,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4545347,paper:W7153156941,paper,C0446,2026-04-10,Advances in artificial intelligence-enabled fault detection for virtual power plants,False,True,True,pending,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4545583,paper:W7153229871,paper,C0237,2026-04-10,Future Prospects of Solar Energy in Meeting’s Net-Zero and Vision 2030 Targets,False,False,True,pending,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4545663,paper:W7153256486,paper,C0246,2026-04-11,Multi-agent reinforcement learning for global virtual power plant collaborative scheduling: a new approach to optimizing renewable energy consumption,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4546332,paper:W7153500960,paper,C0246,2026-04-11,IoT Based Multi Source Renewable Power Generation with Inverter Control,True,True,True,pending,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4546536,paper:W7153565649,paper,C0246,2026-04-11,IoT Based Multi Source Renewable Power Generation with Inverter Control,True,True,True,pending,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4546784,paper:W7153641319,paper,C0246,2026-01-01,Power sharing optimization operation of virtual power plant group with multi-stage robust,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4546984,paper:W7153730937,paper,C0246,2026-01-01,Research on resource aggregation scheduling and optimal control strategies for virtual power plants based on spatio-temporal data mining analysis,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4547682,paper:W7153990261,paper,C0258,2026-01-01,Low carbon cooperative operation of multi-virtual power plants using dynamic energy-carbon integrated pricing method,False,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4547869,paper:W7154019770,paper,C0246,2026-04-12,An Adaptive Bidding Strategy for Virtual Power Plants in Day-Ahead Markets Under Multiple Uncertainties,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4549819,paper:W7154328556,paper,C0156,2026-03-31,Optimal Bidding for Virtual Power Plants in the Jeju Electricity Market with Negative Prices,False,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4550797,paper:W7154459149,paper,C0246,2026-01-01,Virtual Power Plant Enhanced Load Restoration in Distribution Networks based on Multi-Agent Reinforcement Learning,True,True,True,pending,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4550904,paper:W7154464278,paper,C0219,2026-04-15,Multidimensional Uncertainty Integration based on Spatiotemporal Hybrid Copula: A Resilience-Oriented Modeling Paradigm for IES and Virtual Power Plant,False,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4551955,paper:W7154512671,paper,C0246,2026-01-01,Virtual Power Plant Enhanced Load Restoration in Distribution Networks based on Multi-Agent Reinforcement Learning,True,True,True,pending,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4552807,paper:W7154590738,paper,C0028,2026-04-16,Automated Electric Vehicle Charging and Energy Grid Balancing: An Integrated Architecture for a Sustainable Future,False,True,True,pending,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4553230,paper:W7154611021,paper,C0028,2026-04-16,Automated Electric Vehicle Charging and Energy Grid Balancing: An Integrated Architecture for a Sustainable Future,False,True,True,pending,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4553471,paper:W7154623293,paper,C0318,2026-04-16,TF-LiteNet: a time-frequency fusion lightweight network for multi-source load and renewable forecasting in virtual power plants,False,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4553479,paper:W7154623572,paper,C0258,2026-04-17,Risk-averse optimization for coordinated trading and scheduling in hydrogen-ammonia integrated virtual power plants under dual uncertainties,False,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4553712,paper:W7154647017,paper,C0246,2026-04-08,"Beyond the grid, the Symbiosis of Virtual Power Plants and Communication Networks: A review",True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4553841,paper:W7154682158,paper,C0246,2026-04-17,Many-objective virtual power plants resource scheduling based on evolutionary multifactorial optimization,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4554887,paper:W7154735866,paper,C0246,2026-04-17,Policy and regulation in virtual power plants development,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4555194,paper:W7154751959,paper,C0246,2026-04-17,"EV-Centric Technical Virtual Power Plants in Active Distribution Networks: An Integrative Review of Physical Constraints, Bidding, and Control",True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4555675,paper:W7154833838,paper,C0246,2026-01-01,Robust Privacy-Preserving Bidding/Offering Strategy of a Price Maker Virtual Energy Hub Plant in Whole Sale Electricity Market,True,False,False,excluded,excluded,未发现该分析单元明确技术对象
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4555742,paper:W7154837146,paper,C0354,2026-04-18,A critical review of virtual power plants for distributed renewable energy projects in the built environment,False,True,True,pending,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4557304,paper:W7154958440,paper,C0246,2026-04-20,Performance Evaluation of a Cloud-Native Open-Source Power System Digital Twin for Real-Time Simulation,True,False,False,excluded,excluded,未发现该分析单元明确技术对象
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4557827,paper:W7154980999,paper,C0246,2026-04-20,Research on an Anti-Speculation Revenue Allocation Mechanism in Multi-Virtual Power Plants,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4559064,paper:W7155045415,paper,C0246,2026-01-01,Implementation of AI-Enhanced Digital Twin for Real-Time Flexibility Dispatch in Virtual Power Plants Under Load and Generation Uncertainties,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4559199,paper:W7155052676,paper,C0246,2026-01-01,Two-Stage MPC-Based Energy Optimization Scheduling for a Virtual Power Plant With Multiple Adjustable Resources in Electricity Spot Markets,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4559505,paper:W7155067307,paper,C0246,2026-04-21,Market-Aware and Topology-Embedded Safe Reinforcement Learning for Virtual Power Plant Dispatch,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4620797,paper:W7163372182,paper,C0246,2026-06-01,Fairness as an Investment: Dynamic Participation and Long-Run Profit in Virtual Power Plants,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4622153,paper:W7163527691,paper,C0246,2026-06-04,A multi-agent reinforcement learning approach for coordinating shared autonomous electric vehicle fleets with virtual power plants,True,True,True,pending,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4622844,paper:W7163562594,paper,C0015,2026-06-04,Opponent-Aware Hierarchical Reinforcement Learning for High-Dimensional Day-Ahead Bidding of Virtual Power Plants,False,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4623518,paper:W7163598411,paper,C0246,2026-06-01,Fairness as an Investment: Dynamic Participation and Long-Run Profit in Virtual Power Plants,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4623789,paper:W7163646078,paper,C0452,2026-06-05,Forecast-Driven Virtual Power Plant Dispatch for Hybrid Renewable Energy Systems: Reducing Grid Dependency Using LSTM Models,False,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4626567,paper:W7163866020,paper,C0056,2026-05-01,Dynamic backup energy storage allocation strategy in the 5G base station virtual power plant: A bi-level optimization method,False,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4627538,paper:W7163901349,paper,C0348,2026-06-08,Blockchain-Enabled Decentralized Virtual Power Plants for Secure and Resilient Coordination of Distributed Energy Resources,False,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4628091,paper:W7163920576,paper,C0048,2026-06-05,Forecast and Model Predictive Control of Distributed Energy Resource Aggregators for Net-Demand Balancing,False,True,True,pending,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4628115,paper:W7163921482,paper,C0246,2026-06-08,A Collaborative Optimal Scheduling Strategy for Multiple Virtual Power Plants Based on Multi-Agent Deep Reinforcement Learning,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4630423,paper:W7164090160,paper,C0048,2026-06-05,Forecast and Model Predictive Control of Distributed Energy Resource Aggregators for Net-Demand Balancing,False,True,True,pending,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4631999,paper:W7164205021,paper,C0225,2026-06-10,Novel Electrochemically Responsive Porous Glass Matrix Composites from a Printable Silicone-Based Emulsion,False,False,True,pending,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4632829,paper:W7164311324,paper,C0258,2026-06-12,An intelligent short-term load forecasting method for virtual power plants incorporating demand response and multi-strategy optimization,False,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4632994,paper:W7164323945,paper,C0354,2026-01-01,"Virtual Power Plants for Clean Energy Transition: Policy, Regulation and Practices in Australia and Globally",False,True,True,pending,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4633603,paper:W7164375600,paper,C0246,2026-06-10,Analysis of a Distributed Optimization-Based Control Architecture for Inverter-Interfaced Virtual Power Plants,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4634977,paper:W7164531572,paper,C0575,2026-06-12,Industrial virtual power plant prosumers under complex electricity market policies: A quantitative model,False,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4635772,paper:W7164615015,paper,C0246,2026-06-10,Analysis of a Distributed Optimization-Based Control Architecture for Inverter-Interfaced Virtual Power Plants,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4636382,paper:W7164663014,paper,C0048,2026-01-01,An Interval Optimization and Generalized Nash Bargaining Approach for Power Trading Among Multiple Virtual Power Plants,False,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4636792,paper:W7164737049,paper,C0246,2026-06-14,Optimal Scheduling of Virtual Power Plant Considering Multi-Market Coordination and Electricity-Hydrogen,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4637305,paper:W7164759098,paper,C0246,2026-06-14,The multi-agent reinforcement learning based bidding strategy for virtual power plants participating in the spot market under carbon trading,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4638326,paper:W7164832086,paper,C0246,2026-01-01,Evaluation of Real-Time Operation Algorithms for RES-based Virtual Power Plants,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4638685,paper:W7164846167,paper,C0524,2026-06-01,Economic dispatch for VPP with backup energy storage of base station based on dynamic minimum backup time,False,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4638937,paper:W7164855978,paper,C0246,2026-06-12,A Semantic Risk-Aware Optimization Framework for Virtual Power Plant Dispatch Using Large Language Models,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4639280,paper:W7164878099,paper,C0246,2026-06-16,Mining method of power consumption behavior pattern of different subject resource objects in virtual power plant based on graph neural network,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4700884,paper:W7171371713,paper,C0246,2026-07-26,Joint Modeling of 5G Slicing Reliability and Frequency Regulation Revenue for Virtual Power Plants: A Stackelberg Game Approach,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4701619,paper:W7171421670,paper,C0015,2026-01-01,A Multi-stage Joint Optimization Method of Allocation-disaggregation-control for VPP after Stochastic Demand Reserve Curve Extraction,False,False,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4701878,paper:W7171438339,paper,C0246,2026-01-01,A Real-Time Scheduling Strategy for Virtual Power Plants Based on TCN-SPPO,True,True,True,strict,strict,题名明确虚拟电厂且有聚合/运行/市场任务
U0246,虚拟电厂资源聚合、调度与市场履约,C0246,4702416,paper:W7171485930,paper,C0348,2026-01-01,A Fairness-Aware Query-Adaptive Differential Privacy Mechanism for Collusion-Resistant Flexibility Data Sharing in IoT-Enabled Virtual Power Plants,False,True,True,pending,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入
