unit_id,row_id,source,title,rule_status,rule_reason,excerpt,stage,review_status,review_reason,current_rule_status,apply_override,rule_disagreement_before_correction,reviewer,shown_chars
U0356_KG,4858339,patent,一种分区柔性互联电网规划方法,excluded,未发现该分析单元明确技术对象,"本发明涉及一种分区柔性互联电网规划方法,属于电力通信技术领域。本发明技术方案提出了基于时空稳定不确定性驱动的分区柔性互联电网规划方法,有效提高了优化算法的整体性能和对时空稳定性、不确定性的自适应能力。在选取鸟巢的过程中,设计了考虑时空稳定不确定性的交替步长选择机制,在不同稳定性变化趋势、不确定性状态情况下选择不同的搜索步长,可助力算法向稳定性增强、不确定性影响衰弱的方向搜索,提高算法收敛效率与全局最优性能,实现对时空稳定性、不确定性的自适应调整。在抛弃鸟巢的过程中,构建了自适应搜索概率模型,可平衡收敛性和全局最优性,根据实际不确定性状态调整搜索偏好,提高算法整体性能。",diagnostic,excluded,已读题名/内容不满足该技术对象和电力任务,excluded,False,False,Codex辅助阅读，非独立专家盲审,287
U0356_KG,4992398,patent,一种面向车网互动的多源异构数据语义融合方法及系统,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"本发明公开了一种面向车网互动的多源异构数据语义融合方法及系统,通过将车辆、充电设施及电网系统的多源异构数据处理为标准化数据流,结合电动汽车、用户、充电桩、充电站、运营商、电网台区、充电会话、行程片段作为核心实体类型的车网互动领域知识图谱,从名称相似度、结构相似度、实例相似度和用户画像行为特征相似度计算标准化数据流的综合置信度得分,从而映射融合至车网互动领域知识图谱上并反馈训练相似度模型和知识图谱,解决了车网互动领域多源异构数据融合中的语义歧义和自适应难题。",diagnostic,strict,车网互动实体知识图谱与语义融合,pending,True,True,Codex辅助阅读，非独立专家盲审,230
U0356_KG,4920304,patent,面向电力工程安全管理文档的智能审核方法、装置和电子设备,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"本公开涉及人工智能技术领域,具体涉及一种面向电力工程安全管理文档的智能审核方法、装置和电子设备。该方法包括:获取待审核三措一案文档和对应的现场勘察记录文档,使用文档解析工具对待审核三措一案文档分段得到各章节内容及对应的章节名称,基于已构建的知识库和现场勘察记录文档,根据各章节内容及对应的章节名称对待审核三措一案文档进行结构完整性和内容合规性分析,在进行内容合规性分析时,基于指定板块对应的审查要点,采用混合检索策略从对应的知识库中检索出相关权威知识片段;将指定板块内容与相关权威知识片段进行比对,根据对应的业务逻辑规则进行内容合规性分析,由此实现了三措一案文档智能化审核,提高了审核效率和准确性。",diagnostic,strict,电力工程安措文档知识检索与合规校验,strict,False,True,Codex辅助阅读，非独立专家盲审,299
U0356_KG,4853546,patent,电力振荡数据处理方法、装置、存储介质及电子设备,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"本发明公开了一种电力振荡数据处理方法、装置、存储介质及电子设备。其中,该方法包括:确定多个站点,以及确定多个站点分别对应的振荡数据;将多个站点分别对应的振荡数据,输入目标知识图谱表示学习模型,得到表示多个站点之间关系的目标知识图谱;针对多个站点分别对应的振荡异常中包括的目标振荡异常,基于多个站点分别对应的振荡数据,确定目标振荡异常的振荡传播路径。本发明解决了相关技术中存在的缺少针对宽频振荡监测信息分析和展示能力的技术问题。",diagnostic,strict,电力振荡传播知识图谱分析,pending,True,True,Codex辅助阅读，非独立专家盲审,213
U0356_KG,4907268,patent,一种基于知识图谱的智能变电站状态分析方法,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"本发明涉及知识图谱领域,尤其涉及一种基于知识图谱的智能变电站状态分析方法。首先,基于构建的智能变电站的知识图谱和采集到的设备状态数据,通过结构能量扰动值动态融合计算算法,计算设备的结构能量扰动值;然后,基于设备的结构能量扰动值,通过扰动传播映射算法计算得到设备接收到的传播扰动总和;基于设备的结构能量扰动值和接收到的传播扰动总和,计算稳定性评分;最后,将稳定性评分与预警阈值进行比较,当稳定性评分超过预警阈值时,进入预警状态,回溯扰动源设备。解决了设备异常识别缺乏定量评估机制;故障定位范围广、巡检效率低;难以动态适应设备的运行环境变化;预警系统误报率高、精准性差的技术问题。",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,288
U0356_KG,4904752,patent,一种配电网不停电检修旁路设备间接作业需求分析与工器具性能特征分析方法、设备及介质,strict,正文研究目的/发明声明局部同时明确对象与任务,"本发明公开了一种配电网不停电检修旁路设备间接作业需求分析与工器具性能特征分析方法、设备及介质,属于电力系统自动化与智能化运维技术领域,包括:采集并结构化现场环境与设备数据;基于领域知识图谱与语义分解算法,将作业任务拆解为量化行为单元与作业需求参数;构建工器具多维性能指标体系,并利用神经网络算法抽取高维特征表达;采用加权匹配与动态权重机制,进行自适应智能匹配;根据匹配评分输出推荐清单及适用建议,并通过人机协同反馈持续优化结果。本发明通过多源数据融合与语义分析构建动态特征模型,结合自适应匹配机制实现作业需求与工器具性能的精准匹配,最终输出优化推荐方案,有效提升检修作业的智能化水平。",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,292
U0356_KG,4835408,patent,电力系统故障处理辅助决策方法、装置和设备,strict,正文研究目的/发明声明局部同时明确对象与任务,"本发明提出一种电力系统故障处理辅助决策方法、装置和设备,获取电力系统中的故障警告信息;提取故障警告信息中的故障特征信息;根据故障特征信息检索预存历史故障知识库,判断预存历史故障知识库中是否存在对应的历史故障处理预案;如存在对应的历史故障处理预案,则将历史故障处理预案进行展现;如不存在对应的历史故障处理预案,则获取故障警告信息对应的辅助信息,根据辅助信息中模拟信息参数模拟出故障警告信息对应的故障状态,并根据故障状态生成当前故障处理预案。与传统方案相比,自动利用预存历史故障知识库对故障警告信息进行分析和进行故障处理预案,能够快速、准确和全面的处理电力系统遇到的故障警告。",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,286
U0356_KG,4912871,patent,基于自然语言与知识图谱的输电线路路径规划方法及系统,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"本发明公开一种基于自然语言与知识图谱的输电线路路径规划方法及系统,包括:利用大语言模型对自然语言路径规划目标进行解析,得到意图分类结果与命名实体并映射到业务规则知识图谱中进行推理,生成任务步骤序列;接收用户对每个任务步骤的确认或修改,得到每个目标任务步骤;利用大语言模型,从GIS操作知识图谱中检索出每个目标任务步骤对应的组合并拆解为GIS算子调用链;通过MCP协议调用对应的GIS工具,按照所有目标任务步骤的顺序,执行每个目标任务步骤对应的GIS算子调用链中的空间分析操作,生成输电线路的路径规划结果。本发明实现了输电线路路径规划的全自动化、流程可解释与人机交互协同,提升了输电线路路径规划效率。",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,299
U0356_KG,4998091,patent,一种基于多模态大模型的电网接线图校验方法,strict,正文研究目的/发明声明局部同时明确对象与任务,"本申请公开了一种基于多模态大模型的电网接线图校验方法,包括:通过计算机视觉模型识别待校验的电网接线图图像,得到初步图元信息,所述初步图元信息包括图元类别和图元位置;基于所述初步图元信息,在所述电网接线图图像中对相应图元添加非遮挡的视觉标记,生成视觉增强图像;基于所述初步图元信息,通过改进的蒙特卡洛树搜索算法从电网命名规范知识库中检索出相关的目标命名规则;基于所述视觉增强图像和目标命名规则,通过多模态大模型识别所述初步图元信息中的错误信息,完成电网接线图校验。本发明实现接线图的高精度图模转换与逻辑校验。",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,253
U0356_KG,4884200,patent,一种基于电力设备多模态数据的状态评估方法、系统、设备及介质,strict,正文研究目的/发明声明局部同时明确对象与任务,"本发明涉及电力设备状态评估技术领域,公开了一种基于电力设备多模态数据的状态评估方法、系统、设备及介质,方法包括:通过融合多模态数据和构建数字电网知识库,结合生成式大语言模型的训练和优化,实现了对电力设备状态的全面评估,在复杂运行环境下提升了评估精度和可靠性,同时通过安全防护和用户行为特征画像的引入,进一步增强了系统的实用性和安全性。",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,167
U0356_KG,4887398,patent,电网故障预案生成方法、装置、设备、介质和程序产品,strict,正文研究目的/发明声明局部同时明确对象与任务,"本申请涉及一种电网故障预案生成方法、装置、设备、介质和程序产品。该方法包括:对目标电网的运行数据进行分析,生成目标电网的异常信号集合;对异常信号集合中的异常信号进行分类,得到多个异常信号子集合;异常信号子集合中包括电压异常信号子集合和频率异常信号子集合;将电压异常信号子集合中的电压异常静态特征和频率异常信号子集合的频率异常动态特征进行融合,得到电网故障特征图;从预设的故障知识图谱中,确定与电网故障特征图匹配的故障实体组,并生成故障实体组对应的目标预案。",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,228
U0356_KG,4917683,patent,基于多模块协同的电力行业合规治理方法及系统,strict,正文研究目的/发明声明局部同时明确对象与任务,"本申请提供了一种基于多模块协同的电力行业合规治理方法及系统,通过配置资质合规模块对接数据分级分类体系,实现运营主体准入资质的自动化核验与动态管理;构建流程防护模块,在数据处理、模型训练和服务部署阶段嵌入监管策略解析引擎,实时提取并执行合规规则,结合多模态审核引擎与安全知识库进行上下文感知的合规校验;建立风险运营体系,持续监测模型运行状态与外部威胁,联动红蓝对抗优化模块生成攻击样本以提升防御能力;通过多模块协同形成闭环治理流程。该方法提升了合规响应效率、增强了跨部门协同能力,实现了电力行业全生命周期的智能化合规治理与自适应安全防护。",diagnostic,excluded,主体资质、数据治理与合规体系，不是具体电力运行任务,excluded,False,True,Codex辅助阅读，非独立专家盲审,268
U0356_LLM,4672739,paper,H (Helicity) as a Jailbreak Detector: Mechanism-Grounded Geometric Monitoring of LLM Safety,excluded,未发现电力对象；不能由原标签替代对象证据,"We propose a mechanism-grounded jailbreak detection method based on the geometric structure of transformer hidden states. Using Helmholtz helicity H as a measure of rotational-to-gradient dynamics, we identify two distinct phase-space signatures of jailbreak attempts: (1) storm zone elevation in mid-layers (L9-L14, d=0.76) consistent with a Delta bistability trap, and (2) refusal collapse at the f",diagnostic,excluded,已读题名/内容不满足该技术对象和电力任务,excluded,False,False,Codex辅助阅读，非独立专家盲审,400
U0356_LLM,4669216,paper,Graceful Degradation and Hybrid Gating in a Multi-Agent LLM System: An Applied Case Study,excluded,未发现电力对象；不能由原标签替代对象证据,"This paper presents an applied case study, ""Living Weather,"" an 8-agent weather-advisory system built to explore three well-established fault-tolerance and evaluation patterns - the circuit breaker, the principle of least privilege, and LLM-as-a-judge evaluation - in combination, within a single small-scale system. We make no claim of novel algorithmic contribution; the contribution is an integrat",diagnostic,excluded,已读题名/内容不满足该技术对象和电力任务,excluded,False,False,Codex辅助阅读，非独立专家盲审,400
U0356_LLM,4412025,paper,"BESTOpt: A Modular, Physics-Informed Machine Learning based Building Modeling, Control and Optimization Framework",excluded,未发现该分析单元明确技术对象,"Modern buildings are increasingly interconnected with occupancy, heating, ventilation, and air-conditioning (HVAC) systems, distributed energy resources (DERs), and power grids. Modeling, control, and optimization of such multi-domain systems play a critical role in achieving building-sector decarbonization. However, most existing tools lack scalability and physical consistency for addressing thes",diagnostic,excluded,已读题名/内容不满足该技术对象和电力任务,excluded,False,False,Codex辅助阅读，非独立专家盲审,400
U0356_LLM,4560663,paper,Preventing Cascading Failures in Disaggregated LLM Clusters: A Power Grid-Inspired Resilient Routing Architecture,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,,diagnostic,excluded,借用电网比喻研究LLM集群路由，不是电力应用,excluded,False,True,Codex辅助阅读，非独立专家盲审,0
U0356_LLM,4514878,paper,Artificial intelligence for distributed power system management,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"The work aims to develop a structure and algorithms for the management of a distributed generation power system based on artificial intelligence, which has the flexibility to specify and change the control logic. A large language model was used to represent a decision center for issuing control actions using Python, SQL, and Matlab prom engineering and programming techniques. In order to speed up ",diagnostic,strict,明确用LLM作为分布式发电控制决策中心,pending,True,True,Codex辅助阅读，非独立专家盲审,400
U0356_LLM,4645161,paper,PowerAgentBench-Dyn: A Benchmark for Agentic AI in Power System Dynamic Studies,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"Large Language Model (LLM)-based agents are increasingly being used to automate multi-step engineering work flows by interacting with software tools, interpreting intermediate results, and autonomously planning subsequent actions. Power system dynamic studies represent a particularly promising yet largely unexplored application domain for these agents. Unlike static computational tasks, dynamic st",diagnostic,strict,LLM智能体进行电力动态模型校验和安全筛查,pending,True,True,Codex辅助阅读，非独立专家盲审,400
U0356_LLM,4633793,paper,An LLM-Agent-Based Framework for Calculating Node Carbon Intensity in Regional Power Systems,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,,diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,0
U0356_LLM,4636613,paper,Multi-Modal Agents for Power Distribution Defect Detection: An Evaluation of Foundation Models,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"The power distribution network is critical to reliable electricity delivery, yet traditional inspection methods face limitations in semantic understanding, generalization, and closed-loop automation. To address these challenges, this paper proposes a Multi-Modal Agent framework specifically for power distribution defect detection. Central to this study is the systematic evaluation of multimodal fo",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,400
U0356_LLM,4692123,paper,LLMs and Agentic AI Systems for Smart Grids: A Tutorial on Architectures and Applications,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"Large language models (LLMs) and agentic AI systems have evolved from natural language tasks to using external tools to plan, retrieve, and act in technical domains. In smart grids, recent work applies agentic schemes to forecasting, optimization, and control, wrapping trusted solvers behind language interfaces and orchestrating multi-step workflows. The literature lacks a unified approach to desi",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,400
U0356_LLM,4495228,paper,Forecasting and Optimization in Low-Carbon Microgrids: A Hybrid LLM-Based Approach With Synthetic Data and Prophet-XGBoost Baselines,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"Control and energy management of microgrids with increasing distributed energy resources (DERs) necessitate accurate renewables, load, and price forecasting. However, the creation of a cohesive and dependable forecasting-optimization framework capable of managing multisource data, nonlinear interdependencies, and operational uncertainties continues to be a research challenge. This paper introduces",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,400
U0356_LLM,4605803,paper,Scalable Heterogeneous Graph Foundation Models for Data-Driven Optimal Power Flow in Smart Grids,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"Fast and reliable optimal power flow (OPF) approximation is essential for reliable smart-grid operation, yet many learning-based surrogates either flatten the native heterogeneous structure of power networks, target a limited set of grid topologies, or lack scalable infrastructure for graph foundation model (GFM) training. This paper presents a scalable heterogeneous graph neural network (GNN) wor",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,400
U0356_LLM,4448749,paper,Causality-Aware LLM-Enhanced Graph Representation Learning for Adaptive Power System Control,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"High renewable penetration and reduced system inertia introduce significant challenges for transient stability assessment and control. This article proposes a causality-aware, large language model-enhanced distribution-preserving graph representation learning framework (LLM-DP-GRL) for fast and accurate stability prediction and decision-making. The DP-GRL model captures both structural and distrib",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,400
U0356_LLM,4616477,paper,Knowledge Boundary Probing and Demand-Guided Intervention for LLM-Based Power System Code Generation,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"Large language models (LLMs) are increasingly used to automate power-system analysis, but many utilities and energy-research labs require on-premise serving for confidentiality, regulatory, reproducibility, and cost reasons. This makes the reliability of open-weight models a deployment issue. We show that first-pass failures in power-system code generation are dominated not by reasoning alone, but",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,400
U0356_LLM,4717911,paper,Strategic Evaluation of Planning Strategies for LLM Agents in Cyber-Physical Systems,strict,正文研究目的/发明声明局部同时明确对象与任务,"Evaluations of LLM planning agents largely ask whether a task succeeds or a declared plan is followed. In strategic cyber-physical systems, a stronger question is whether the planning architecture remains appropriate after autonomous participants respond and physics constrains the outcome. We introduce a controlled, physics-grounded benchmark built around planning-induced control trajectories: the",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,400
U0356_LLM,4912861,patent,一种计算机数据写入系统及方法,excluded,未发现该分析单元明确技术对象,"本发明涉及计算机数据写入技术领域,具体涉及一种计算机数据写入系统及方法,包括多层级存储模块、数据接收与解析模块、热度评估与分层模块、差异化写入模块、动态迁移模块、元数据管理模块及监控与调度模块;相应方法通过构建热、温、冷三级存储架构,基于热度预测模型确定数据初始存储层级并执行差异化写入操作,建立“迁移预告‐写入优化”协同机制、“写入性能数据‐存储层级参数”闭环优化机制及“多场景写入策略‐层级‐迁移”参数映射体系保证数据访问透明性;在确保热数据高写入性能的同时降低冷数据存储成本,解决了时序大数据场景下存储性能与成本难以平衡的问题,适用于电力监测、金融交易等高频时序数据存储场景。",diagnostic,excluded,已读题名/内容不满足该技术对象和电力任务,excluded,False,False,Codex辅助阅读，非独立专家盲审,291
U0356_LLM,5003869,patent,一种基于多智能体的配电网柔性负荷协调控制方法,excluded,未发现该分析单元明确技术对象,"本发明公开了一种基于多智能体的配电网柔性负荷协调控制方法,本发明涉及配电网智能控制与优化技术领域,包括以下步骤:S1:构建配电网柔性负荷协调控制的多智能体系统,所述多智能体系统包括本地智能体、集群协调智能体和系统协调智能体;所述本地智能体部署于各柔性负荷设备,用于采集本地状态信息并执行控制指令。该基于多智能体的配电网柔性负荷协调控制方法,通过构建分层多智能体系统,结合柔性负荷动态建模与多智能体博弈协调机制,实现了对配电网中多样化柔性负荷的精准协同控制。该系统能够有效提升配电网对负荷波动和新能源出力变化的适应能力,改善电网运行状态,增强系统应对不同运行工况的灵活性。",diagnostic,excluded,已读题名/内容不满足该技术对象和电力任务,excluded,False,False,Codex辅助阅读，非独立专家盲审,285
U0356_LLM,4947541,patent,一种制冷系统参数优化方法、控制器及健康管理装置,excluded,未发现该分析单元明确技术对象,"本发明公开了一种制冷系统参数优化方法、控制器及健康管理装置,属于制冷系统技术领域。参数优化方法包括:获取反映运行参数与能效比COP映射关系的训练数据;训练并构建COP预测模型;在设计空间内采样生成候选设计点,结合随机工况组合输入模型,得到各候选点的性能预测值;根据预测值输出优化设计参数组合,如毛细管内径、长度及冷媒充注量。基于该方法训练得到的COP预测模型,可集成于节能控制器中,用于实时在线搜索最优运行设定点,实现动态能效跟踪;也可构建为健康基准模型集成于健康管理装置中,通过比对实际COP与健康参考值的偏差,实现系统性能衰退的早期预警。实现了从设计、运行到维护的全流程智能化,显著提升了设计效率和运行能效。",diagnostic,excluded,已读题名/内容不满足该技术对象和电力任务,excluded,False,False,Codex辅助阅读，非独立专家盲审,306
U0356_LLM,4927096,patent,电力数据质量优化方法及系统,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"本发明公开了一种电力数据质量优化方法及系统,所述电力数据质量优化方法包括:采集电力系统中电力设备的多源数据以构建微调数据集,且对所述多源数据中存在的数据质量问题进行标注;基于标注有数据质量问题的所述微调数据集结合标准术语库和预设领域规则对通用大模型进行微调,得到目标电力大模型;其中,采用至少包括用于数据质量问题分类的分类损失、用于强化专业术语理解的语义对比损失、以及用于校验数据逻辑一致性的逻辑损失的混合损失函数作为微调的目标函数;利用微调后的目标电力大模型对待处理的电力数据进行质量优化处理。",diagnostic,strict,电力设备数据质量处理，明确电力模型与对象,strict,False,True,Codex辅助阅读，非独立专家盲审,248
U0356_LLM,4939841,patent,基于多模态技术的安监风险点标识及风险行为告警方法、系统及电子设备,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"本发明公开了基于多模态技术的安监风险点标识及风险行为告警方法、系统及电子设备,涉及电力安全技术领域,本发明利用风险点识别模型、对象分割模型以及视觉语言大模型协同工作,先利用风险点识别模型和对象分割模型从图像中提取危险点并分割对象,融合成风险提示图,将风险提示图发送给监视者进行实时的风险提示。在监控者对其他对象感兴趣时,会接收到来自监视者的查询文本,对查询文本进行意图解析以及意图匹配后,决定使用视觉语言大模型进行回答,还是进一步按照监视者意图,从原始图像中进行意图图像提取和再识别。本申请可以在带电作业风险监控场景中提供灵活的交互机制,避免AI的固定输出方式遗漏关键风险点。",diagnostic,strict,视觉语言模型用于带电作业风险交互监控,pending,True,True,Codex辅助阅读，非独立专家盲审,288
U0356_LLM,4894253,patent,基于大语言模型的配电网向量知识库构建的方法及系统,pending,仅正文提及或题名对象/任务不完整；扩展口径纳入，严格口径不纳入,"本发明公开了基于大语言模型的配电网向量知识库构建的方法及系统,方法包括:收集与电网、配网领域相关的多源异构技术文档;对文档内容进行结构化分段,将段落组织为结构化分段的结构路径标注的记录单元,导出为Excel文件;对所述Excel文件中的每段内容进行语义解析,进行电网领域关键词提取,对关键词进行筛选与语义扩展,提取结果保存为“章节路径—段落文本—关键词列表”形式的CSV文件;基于带关键词注释的段落内容,利用经过电网领域微调优化的预训练语言模型结合协议MCP进行语义向量构建;本发明的优点在于:数据库较为精准和全面。",diagnostic,strict,大语言模型构建配电网向量知识库,strict,False,True,Codex辅助阅读，非独立专家盲审,258
U0356_LLM,4935282,patent,基于大模型的电力负荷预测方法及装置、系统、存储介质,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"本申请实施例提供一种基于大模型的电力负荷预测方法及装置、系统、存储介质,涉及电力负荷预测技术领域。方法包括:根据电力系统运行数据集合得到包含影响因素层级关系及时变特征的电力负荷影响因素因果关联结构;将运行数据集合中的数据按时间尺度分类,分类后的运行数据集合及因果关联结构的时变因果强度参数输入至预训练的电力负荷预测大模型,得到初始电力负荷预测结果;根据层级偏差贡献值重新进行时间尺度匹配的电力负荷预测处理,得到优化后的电力负荷预测结果。本申请可提高电力负荷预测的准确性和可靠性。",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,239
U0356_LLM,5005803,patent,基于供需匹配与大模型的电力能碳污协同优化方法及系统,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"本发明涉及电力行业清洁生产及减污降碳技术领域,公开了基于供需匹配与大模型的电力能碳污协同优化方法及系统,包括:构建电力供需匹配异构知识库,解析实时运行数据的当前生产状态,生成工艺需求风险描述;通过语义检索匹配候选调控方案,构建多智能体,迭代生成调控策略;利用仲裁大模型进行调控策略冲突消解,形成协同优化指令并执行;根据实际能碳污效益与预设阈值的对比,反馈更新知识库,实现系统自适应学习与持续优化;本发明通过多智能体博弈与大语言模型检索,能够精准匹配及复用历史最优调控方案,实现了能碳污的协同优化,不仅保障了生产稳定,还实现了知识库的持续自适应更新,同时有效降低了运行成本与碳足迹。",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,290
U0356_LLM,4878664,patent,基于电力场景的财务分析报告自动生成方法及装置,strict,正文研究目的/发明声明局部同时明确对象与任务,"本发明公开了基于电力场景的财务分析报告自动生成方法及装置,其方法包括:采集并整理电网财务运营相关数据,其中电网财务运营相关数据包括客户提供数据和网上开源数据;根据电网财务运营的具体任务和数据特点,匹配对应的大模型进行微调和训练;设计了AIGC演示平台的架构,并使用开发工具进行平台开发;设计具体的应用场景,并使用开发的AIGC演示平台实现场景的决策支持,并验证其效果;基于用户需求进行知识检索以及智能问答,形成报告并进行信息抽取。解决了现有技术中,无法构建AIGC演示平台以应用于知识检索任务,造成无法实现对电力行业知识的快速检索和精准匹配的技术问题。",diagnostic,excluded,电力企业财务报告，不是电力技术运行,excluded,False,True,Codex辅助阅读，非独立专家盲审,276
U0356_LLM,4882206,patent,用于变电站的仪器仪表电源管理系统,strict,正文研究目的/发明声明局部同时明确对象与任务,"本申请涉及电源管理领域,具体公开了用于变电站的仪器仪表电源管理系统,其首先将混杂的原始负载数据,依据业务功能进行多维分量解析,精细化地区分出如保护、监控等不同类别的负载增长源。随后,利用大模型的深度时序分析能力,对各分量的未来演化趋势进行独立预测,形成一幅清晰的未来负载结构图。进一步地,通过将这些预测出的未来负载数据,与实时更新的电池特性参数相结合,进行前瞻性的风险指标推演,将抽象的电流值转化为诸如未来事故后备时长等具体、直观的风险量化指标。如此,系统便能提前数月甚至更长时间,生成包含风险归因的结构化早期预警。",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,258
U0356_LLM,4991973,patent,一种大语言模型结合知识图谱的稽查知识推理分析方法,strict,正文研究目的/发明声明局部同时明确对象与任务,"本发明属于电力稽查技术领域,具体涉及一种大语言模型结合知识图谱的稽查知识推理分析方法,包括:收集多源多模态的文档知识与数据,并进行整合和预处理;对预处理后的文档内容进行切片,并建立矢量索引;基于已建立矢量索引的文档,构建双重层级树结构的知识图谱;根据双重层级树结构的知识图谱,以电力稽查需求为导向,融合关键词匹配、语义相似度计算与知识图谱多跳检索技术,筛选高相关性检索结果,得到高相关性跨库知识集合;基于高相关性跨库知识集合,通过大语言模型整理汇总检索结果,生成汇总报告。本发明依托大语言模型构建的跨来源知识图谱,本发明实现了多模态数据的深度关联与语义挖掘。",diagnostic,excluded,企业稽查知识推理，不归入电力技术运行,excluded,False,True,Codex辅助阅读，非独立专家盲审,279
U0356_LLM,4932217,patent,基于大模型的电网报废物资回收碳减排评估方法及系统,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"本发明公开了基于大模型的电网报废物资回收碳减排评估方法及系统,通过利用多头自注意力机制构建分时分区分压的电碳因子动态预测模型,将所述电网报废物资数据输入电碳因子动态预测模型中提取分时分区分压电碳因子,得到多模态特征向量,包括运输阶段特征、拆解阶段特征和再利用阶段特征;基于Transformer架构建立多模态大模型,将所述多模态特征向量输入至多模态大模型中,输出单位物资碳排放量;根据所述单位物资碳排放量,利用RL强化学习与GA遗传算法联合优化,生成拆解、运输和再利用的路径规划方案。提升报废物资资源化管理水平。",diagnostic,excluded,报废物资回收物流评估，不是电力运行与设备运维,excluded,False,True,Codex辅助阅读，非独立专家盲审,256
U0356_LLM,4892099,patent,一种基于大模型的电力负荷预测智能体构建方法,strict,题名同时明确电力对象和知识/大模型技术，具有应用任务,"本发明涉及电力系统领域,尤其涉及基于大模型的电力负荷预测智能体构建方法,通过确定固定窗口及对应的固定特征,滑动窗口及对应的滑动特征,分析出现概率以及同一概率,计算滑动影响系数,划分电力影响倾向,设置待分析标签,针对被设置为待分析标签的滑动特征,对电力负荷曲线以及特征变化曲线进行分析以确定滞后时长,结合所述滑动影响系数计算偏移影响特征值,设置对应标签,判定是否需要对所述滑动特征进行预先分析,获取电力负荷传播关键词,计算特征相似度,确定进行电力储备,完成对电力负荷的预测。本发明通过预先分析电力负荷数据,针对性分析固定特征以及滑动特征,为后续进行电力负荷预测提供数据基准,提高预测准确性。",diagnostic,strict,题名及已展示内容支持该技术对象/任务；不是技术效果真实性验收,strict,False,False,Codex辅助阅读，非独立专家盲审,294
