category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter
C0144,能源作物种植与生物质采收,生物质与资源循环,方向候选,能源电力直接相关,True,True,551,385955,0.0014275360443144463,423,326601,0.0012952020943433158,397,289391,0.0013717965530807617,346,256207,0.001350445471623107,361,239411,0.0015075942715588066,551,423,1.1021724335909335,3,1166,388.6666666666667,0.0013391480396823946,1.0660031617213992,0.9468967024121268,0.01991433940249765,3,4,3,1371,0.0013648448972461745,12,3,1.0,883,1755,651.0,1.3558282208588956,0.2800052274523573,0.0013368493675035011,1.067836122015974,0.9649756238388031,0.1016996856709722,0.315184976253013,60.269645608628664,62.107087827426795,True,False,历史峰值以下的恢复或波动,2026Q2
C0145,陆面气象与蒸散估计,其他基础与关联学科,关联基础研究,关联基础或环境研究,False,False,944,385955,0.0024448010767996273,809,326601,0.0024757168721863377,572,289391,0.0019757321424873865,440,256207,0.0017168000873015255,446,239411,0.0018620770186749851,944,809,0.9875123865196233,3,1821,607.0,0.0020560830339917497,1.1890575606050342,0.9875123865196233,0.10651236285949706,2,4,3,2325,0.0022987500304911175,12,3,1.0,1458,2615,895.6666666666666,1.6271375464684015,0.2521032542931393,0.002087502034211425,1.1711610512145803,1.0826434989086462,3.8253911676086316e-05,0.00026602400474025014,70.23882896764252,64.59167950693376,False,False,近期份额下降,2026Q2
C0146,铁基催化剂与氧电催化,能源材料与电化学基础,宽泛待细分,能源电力直接相关,True,True,1620,385955,0.004194600471099837,1463,326601,0.004475863671951458,1238,289391,0.004274138442743455,1115,256207,0.004347538019034851,892,239411,0.003722068844719875,1620,1463,0.9371600161519237,3,3816,1272.0,0.004365846711243255,0.9607759384445606,0.9371600161519237,-0.009392226070993548,2,4,3,4321,0.00431486752859825,12,3,1.0,1806,2832,1326.0,1.3617181612660136,0.6319844464651336,0.004373841072505025,0.9590198641345392,0.9048761468838978,0.9195335803857062,1.0,95.9322033898305,45.27734976887518,True,False,近期份额下降,2026Q2
C0147,节能减排财政资金安排,能源政策与治理,政策类群,能源治理与政策研究,True,False,5,385955,1.4236533533507624e-05,3,326601,1.0704149540027403e-05,0,289391,1.725530255447499e-06,1,256207,5.846084292740722e-06,2,239411,1.042596315047584e-05,5,3,1.3300013681863396,3,4,1.3333333333333333,6.091921362738541e-06,2.3369529391147266,1.3300013681863396,1.055138523502098,2,0,3,8,8.888737776327509e-06,0,0,0.0,2,4,0.6666666666666666,1.8000000000000003,0.2931587082079232,5.1571557254742865e-06,2.7605397803259737,0.7941907954287692,0.05277531977140371,0.18758999918745395,8.64406779661017,89.28351309707242,False,False,多年背景上持续抬升,2026Q2
C0148,电极与电机铁芯制造装置,制造与通用装置,混杂待重分,质量限制观察,False,False,8,385955,2.200191546087542e-05,5,326601,1.6820806420043062e-05,9,289391,3.2785074853502484e-05,9,256207,3.7025200520691243e-05,13,239411,5.630020101256954e-05,8,5,1.3080178744973092,3,23,7.666666666666667,2.8877027264745598e-05,0.761917605270137,0.39079639264455357,-0.1994219304521998,1,0,3,22,2.386926557814032e-05,0,0,0.0,11,27,8.333333333333334,1.2857142857142856,0.282503214153165,2.6931813233032385e-05,0.8169489098450173,0.3728164096712533,0.7217253610236796,1.0,11.587057010785824,36.3135593220339,False,False,历史峰值以下的恢复或波动,2026Q2
C0149,临床疾病与健康研究,其他基础与关联学科,外围或非研究文本,质量限制观察,False,False,277,385955,0.000718297828281521,444,326601,0.0013594269915834802,412,289391,0.0014235624607441867,437,256207,0.001705107918716044,391,239411,0.0016327058293645167,277,444,0.5283827912264986,3,1293,431.0,0.0014960324570145705,0.4801351901916157,0.4212623848597239,-0.3420167491912105,0,4,3,1133,0.0011670957602030625,12,3,1.0,633,2016,959.6666666666666,0.6599583622484386,0.255633639636433,0.001482395762422442,0.484551997846865,0.4256246059475567,1.0,1.0,57.84283513097073,4.075500770416025,False,False,近期份额下降,2026Q2
C0150,储能技术与能量转换综述,电化学储能,宽泛待细分,能源电力直接相关,True,True,500,385955,0.0012955245515491936,367,326601,0.0011239357017028772,340,289391,0.0011750861039597467,277,256207,0.0010815255941570335,234,239411,0.0009779553435146338,500,367,1.152667852428161,3,984,328.0,0.0011268491332732191,1.1496876674040775,1.1024932957539022,0.048787123685766876,3,4,3,1207,0.001198182119070606,12,3,1.0,782,1520,553.3333333333334,1.4125075165363798,0.5344166597826147,0.0011282710692732077,1.1482387405215704,1.0311038738378357,0.005846142220343718,0.026255129732082563,69.16024653312789,68.9869029275809,True,False,平稳或增长证据不足,2026Q2
C0151,多孔碳吸附二氧化碳,碳与环境,方向候选,能源电力直接相关,True,True,1304,385955,0.0033766469080837628,1135,326601,0.00347273194362889,1073,289391,0.0037047134584457806,924,256207,0.003603136619092532,793,239411,0.003309200703961032,1304,1135,0.972331571481811,3,3132,1044.0,0.003593527340389067,0.9396469229918749,0.9114461741665576,-0.04636136926811396,1,4,3,3512,0.0035180307700528116,12,3,1.0,1669,2924,1273.6666666666667,1.3101464435146444,0.5233218518171813,0.003589953402232934,0.9405823780285015,0.881754793509998,0.9680295581010273,1.0,89.56856702619413,40.56625577812019,True,False,近期份额下降,2026Q2
C0152,镁基及多组元合金性质,能源材料与电化学基础,关联基础研究,关联基础或环境研究,True,False,552,385955,0.001430124504956902,610,326601,0.00186710951262478,673,289391,0.002324289254087781,673,256207,0.002624891847440584,624,239411,0.002604405594988865,552,610,0.7659564129939197,3,1956,652.0,0.0022720968713843812,0.6294293711542025,0.5448317828223488,-0.24282639412634266,0,4,3,1835,0.0018738410905564877,12,3,1.0,805,1791,854.0,0.9426900584795321,0.4880208807292956,0.002242216705975654,0.6378172551946147,0.5803456693995236,1.0,1.0,72.87365177195686,8.613251155624035,False,False,近期份额下降,2026Q2
C0153,硅基材料与碳化硅陶瓷,能源材料与电化学基础,混杂待重分,质量限制观察,False,False,466,385955,0.001207516889705692,342,326601,0.0010474774907026816,355,289391,0.0012268520116231719,322,256207,0.0012569081229392553,293,239411,0.0012240080738658637,466,342,1.1527855256303892,3,1019,339.6666666666667,0.001177079208421703,1.025858651708581,0.9607041816882662,-0.007942727375035652,3,4,3,1163,0.0011606154640105152,12,3,1.0,626,1219,502.6666666666667,1.2448709463931171,0.3890642819380161,0.0011683822804713412,1.0334946959470863,0.9262486852919488,0.27800108735595164,0.6525121808797616,61.27118644067797,57.977657935285045,False,False,历史峰值以下的恢复或波动,2026Q2
C0154,无线电能传输电路与系统,电力电子与电机,方向候选,能源电力直接相关,True,True,954,385955,0.0024706856832241867,779,326601,0.002383967018986103,713,289391,0.002462331674523581,626,256207,0.002441714539601375,638,239411,0.00266279098863153,954,779,1.0363757818574877,3,2118,706.0,0.0024293377443703533,1.0170202512802724,0.927855657380728,0.0016934902273679775,3,4,3,2446,0.0024389947922446235,12,3,1.0,866,1573,692.6666666666666,1.2498798654493033,0.3456479844559461,0.002427874312092728,1.0176332732375084,0.942774890159585,0.32442900038977185,0.7328968382299063,71.02465331278891,54.04853620955316,True,False,历史峰值以下的恢复或波动,2026Q2
C0155,电解水析氧催化,氢能与燃料电池,方向候选,能源电力直接相关,True,True,2894,385955,0.007492299329588694,2714,326601,0.008301832550401253,2325,289391,0.008025441218086318,1901,256207,0.007410886188430989,1639,239411,0.006837346634082056,2894,2714,0.9024874067384759,3,6940,2313.3333333333335,0.007912719985639518,0.9468677449961796,0.9024874067384759,-0.034370455469633576,0,4,3,7933,0.007939857699358755,12,3,1.0,2360,3626,1791.3333333333333,1.3172772921703553,0.6293196971384605,0.00795405318058984,0.9419473518070061,0.9019708583573434,0.9964678117511726,1.0,98.31278890600925,36.59476117103236,True,False,近期份额下降,2026Q2
C0156,电力交易竞价与市场优化,电网与电力系统,方向候选,能源电力直接相关,True,True,1083,385955,0.002804597106101002,833,326601,0.002549116754746526,771,289391,0.002662493184155491,668,256207,0.0026054048997981153,708,239411,0.0029547179568448533,1083,833,1.1002230874198935,3,2272,757.3333333333334,0.002605671612900044,1.076343270662399,0.9491928322985672,0.02599846168951192,4,4,3,2687,0.0026720690150010065,12,3,1.0,1112,2137,865.3333333333334,1.284724894190073,0.3546300548859916,0.0026043636413645146,1.076883835097459,1.0017126500926676,0.021835285857751182,0.08710885315592228,75.2542372881356,64.26040061633283,True,False,历史峰值以下的恢复或波动,2026Q2
C0157,水工引水排水与杂项装置,制造与通用装置,混杂待重分,质量限制观察,False,False,50,385955,0.00013071726244402455,32,326601,9.939567430025445e-05,25,289391,8.800204302782245e-05,25,256207,9.938343297659228e-05,32,239411,0.00013553752095618593,50,32,1.3151202339968422,3,82,27.333333333333332,9.559371676822305e-05,1.3674252541196008,0.9644359843816268,0.197838329161379,2,0,3,107,0.00010603832659070048,0,0,0.0,68,125,33.333333333333336,2.0097087378640777,0.2353956001720739,9.454785496702859e-05,1.382551327997967,0.9740780502935623,0.03636440802476423,0.1350163664285801,20.030816640986135,81.02465331278891,False,False,历史峰值以下的恢复或波动,2026Q2
C0158,有机光伏材料、器件与载流子输运,太阳能,宽泛待细分,能源电力直接相关,True,True,1415,385955,0.003663966039396371,1377,326601,0.004212847426110785,1290,289391,0.004453593589309995,1205,256207,0.004698303076599294,1241,239411,0.005177533300526302,1415,1377,0.8697124934284339,3,3872,1290.6666666666667,0.004454914697340024,0.8224548141368635,0.7076663396880373,-0.0975825702004447,0,4,3,4082,0.004110135684939051,12,3,1.0,1668,2750,1306.3333333333333,1.2766445690973993,0.5463947374718555,0.004438019010422039,0.825585927142737,0.7768261988442436,0.9999999996836894,1.0,92.17257318952234,25.36209553158706,True,False,近期份额下降,2026Q2
C0159,太阳辐照预测与光伏环境建模,太阳能,宽泛待细分,能源电力直接相关,True,True,1033,385955,0.0026751740739782053,754,326601,0.002307508807985907,632,289391,0.0021827957731410863,493,256207,0.0019233617323116976,428,239411,0.001787010083991559,1033,754,1.1593342849742845,3,1879,626.3333333333334,0.0021378887711462303,1.2513158355492504,1.1593342849742845,0.10170396636298618,3,4,3,2419,0.0023884928850350664,12,3,1.0,1358,2526,944.6666666666666,1.4370814240394785,0.3516342144316624,0.0021539720413397603,1.2419725152580252,1.1511937328779613,9.515715686907332e-09,9.912203840528471e-08,74.66872110939907,74.21032357473034,True,True,多年背景上持续抬升,2026Q2
C0160,通用互联网协议与通信网络,数字技术与测量,关联基础研究,关联基础或环境研究,True,False,183,385955,0.0004749825278906634,173,326601,0.0005306199843413584,116,289391,0.0004020485495192673,122,256207,0.0004774302172404923,125,239411,0.0005233833501538872,183,173,0.8951463229946833,3,411,137.0,0.00047003291703370597,1.0105303494235969,0.8951463229946833,0.08335258434734749,0,3,3,472,0.000469217020583763,9,2,0.75,211,494,178.66666666666666,1.1799628942486087,0.1758205921707336,0.00047159324022948195,1.0071868877075765,0.8463487825380173,0.47222912979723386,0.9546410979728447,42.159090909090914,43.37442218798151,False,False,近期份额下降,2026Q2
C0161,车辆操稳道路与轮胎交互,交通与充电,宽泛待细分,能源电力直接相关,True,True,696,385955,0.0018028628374705564,654,326601,0.0020016759639851244,477,289391,0.0016478813939523615,379,256207,0.0014790593260634026,370,239411,0.0015451277389005196,696,654,0.9006766679064516,3,1510,503.3333333333333,0.001709538894666963,1.0545901254980068,0.9006766679064516,0.04494270375245035,1,4,3,1827,0.0018174733984693476,12,3,1.0,746,1492,554.3333333333334,1.3451380552220888,0.2765724079018114,0.001731085271850869,1.0414639109851263,0.9520442906297596,0.1864714059649762,0.5022344613172609,62.226502311248076,48.80970724191064,True,False,近期份额下降,2026Q2
C0162,电气传感与多设备测量,数字技术与测量,宽泛待细分,能源电力直接相关,True,True,225,385955,0.0005836978748738125,174,326601,0.0005336783127813662,176,289391,0.0006091121801729671,167,256207,0.000652812746022714,140,239411,0.0005859391290567422,225,174,1.0937260534942104,3,517,172.33333333333334,0.0005985344129923492,0.9752118879107352,0.8941275709305824,-0.021309471612396713,2,4,3,575,0.000575496122609382,11,3,0.9166666666666666,340,753,270.6666666666667,1.2552147239263802,0.3324567694040059,0.0005930729084295429,0.9841924434205644,0.8417026054627349,0.582573640279591,1.0,50.34476117103236,50.50077041602465,False,False,历史峰值以下的恢复或波动,2026Q2
C0163,分布式电源接入与配电网运行,电网与电力系统,方向候选,能源电力直接相关,True,True,171,385955,0.00044392100018119225,153,326601,0.0004694534155412018,144,289391,0.0004986782438243272,147,256207,0.0005748649554528377,149,239411,0.0006234725963984553,171,153,0.9456124622491564,3,444,148.0,0.0005143322049394556,0.8631016994812685,0.7120136518357684,-0.05815723337033374,2,4,3,468,0.000470684219848907,11,2,0.9166666666666666,223,541,213.33333333333334,1.0451010886469674,0.329731013432438,0.0005094123822162934,0.8714373966526515,0.7306650547661491,0.9387704023767972,1.0,48.68836671802774,35.23112480739599,False,False,近期份额下降,2026Q2
C0164,输电线路雷电接地与电磁影响,电网与电力系统,宽泛待细分,能源电力直接相关,True,True,379,385955,0.000982320813812026,315,326601,0.0009649026228224702,314,289391,0.001085358530676477,366,256207,0.001428393262192983,288,239411,0.001203156147564912,379,315,1.0180517604342347,3,995,331.6666666666667,0.00115955147189731,0.8471558508780199,0.6877103384707156,-0.04987385254949306,3,4,3,1008,0.0010108606557703243,12,3,1.0,365,803,342.0,1.0670553935860059,0.2300211647320098,0.0011408774499354782,0.8610222016988598,0.7649999771376084,0.9935624204636554,1.0,52.889060092449924,40.419876733436055,True,False,历史峰值以下的恢复或波动,2026Q2
C0165,天然气供能与燃气动力系统,化石能源,宽泛待细分,能源电力直接相关,True,True,421,385955,0.001091036160795175,301,326601,0.0009220860246623605,300,289391,0.001037043683523947,304,256207,0.0011867551114263667,327,239411,0.0013658011727123351,421,301,1.1832260023620669,3,905,301.6666666666667,0.0010486282732042247,1.0404412971446664,0.7988250285570437,0.025376898836236617,4,4,3,1022,0.0010167219563271609,12,3,1.0,472,1010,388.0,1.2159383033419022,0.2976432459539573,0.0010377343354259925,1.051363652092423,0.9366150930383738,0.19822113879362907,0.5203926723482368,55.66255778120185,63.38212634822804,True,False,历史峰值以下的恢复或波动,2026Q2
C0166,多类太阳能电池结构与性能,太阳能,宽泛待细分,能源电力直接相关,True,True,781,385955,0.0020228819920793104,827,326601,0.002530766784106479,692,289391,0.002389859403794786,614,256207,0.002394945865259449,610,239411,0.0025460202013462005,781,827,0.7993158456098183,3,2133,711.0,0.002438524017720238,0.8295518015731873,0.7945270783828493,-0.08335565699706882,0,4,3,2300,0.002314502726660192,12,3,1.0,1080,2124,980.3333333333334,1.1015625,0.4303484005165699,0.002445064831177642,0.8273326605843039,0.7622342509038753,0.9999971987097208,1.0,75.50077041602465,21.21725731895224,False,False,近期份额下降,2026Q2
C0167,晶硅异质结与硅基光伏制造,太阳能,方向候选,能源电力直接相关,True,True,473,385955,0.0012256361142028835,500,326601,0.0015306933842239186,440,289391,0.0015201921550492467,465,256207,0.0018142348255138709,490,239411,0.00204557397012336,473,500,0.8007064816735305,3,1405,468.3333333333333,0.0016217067882623455,0.7557692445230184,0.599164895576458,-0.10768837927213815,0,4,3,1413,0.0014255072178253495,12,3,1.0,773,1498,627.3333333333334,1.2318302387267903,0.4085232782940577,0.0016107516382564688,0.7609094320273688,0.6856504784015413,0.9999998784424127,1.0,64.48382126348228,18.78274268104777,True,False,近期份额下降,2026Q2
C0168,粒子束辐照与半导体材料缺陷,核能与等离子体,关联基础研究,关联基础或环境研究,True,False,344,385955,0.0008917246913260684,266,326601,0.0008150445292620865,225,289391,0.0007782141452068221,216,256207,0.0008437848329189109,220,239411,0.0009195699498719691,344,266,1.0940809481089402,3,707,235.66666666666666,0.0008123478357959399,1.097712890996201,0.9697192600195585,0.06807785285840273,2,4,3,835,0.0008283277885983257,12,3,1.0,605,1110,442.6666666666667,1.3658903080390683,0.3516228627759833,0.0008108194835051239,1.0997820223450923,0.9669045898803778,0.0742447539078558,0.247482513026186,55.91679506933745,62.81972265023113,False,False,历史峰值以下的恢复或波动,2026Q2
C0169,电池荷电状态健康状态与建模,电化学储能,宽泛待细分,能源电力直接相关,True,True,1448,385955,0.0037493852405974166,1221,326601,0.0037357481894695634,834,289391,0.0028799099963418757,710,256207,0.0027690952599948556,582,239411,0.0024292494140608707,1448,1221,1.003650420327123,3,2765,921.6666666666666,0.003128251148602098,1.1985563378672077,1.003650420327123,0.1319164241566706,3,4,3,3503,0.0034550144754696183,12,3,1.0,1431,2353,922.3333333333334,1.550902527075812,0.5208963321993544,0.0031693587019553642,1.1830106949662087,1.110146387348735,9.574802968850508e-08,8.548931222187954e-07,87.85053929121726,68.81741140215716,True,False,平稳或增长证据不足,2026Q2
C0170,能源转型与能源安全研究,能源政策与治理,宽泛待细分,能源治理与政策研究,True,False,2115,385955,0.005475888489115523,1615,326601,0.004940729594832648,1309,289391,0.004519163739017,1037,256207,0.004043541635812333,934,239411,0.0038972250256478695,2115,1615,1.108315762684641,3,3961,1320.3333333333333,0.004501144989887327,1.2165545658756032,1.108315762684641,0.09601379020909029,4,4,3,5039,0.00497859394098839,12,3,1.0,2055,3720,1474.0,1.3938983050847458,0.3203791223599089,0.004540016090325863,1.2061385643068254,1.1441300884261638,1.2559807865696883e-12,2.047794760711448e-11,84.07550077041603,74.0446841294299,False,False,平稳或增长证据不足,2026Q2
C0171,最优潮流与电网优化运行,电网与电力系统,方向候选,能源电力直接相关,True,True,649,385955,0.0016812051872751275,557,326601,0.0017050181053043648,557,289391,0.0019239662348239613,541,256207,0.002110436429679401,492,239411,0.0020539147406437408,649,557,0.9860336274699051,3,1655,551.6666666666666,0.0019131402566025756,0.878767346760385,0.7966149388022655,-0.06743894650889715,2,4,3,1763,0.0017700631758011513,12,3,1.0,706,1456,649.3333333333334,1.0871348026652998,0.3340276836635838,0.001897260289671707,0.8861225823505933,0.809249465561852,0.9955097433860024,1.0,63.63636363636365,37.27272727272727,True,False,近期份额下降,2026Q2
C0172,燃烧稳定与低污染排放,化石能源,方向候选,能源电力直接相关,True,True,707,385955,0.0018313359045375715,630,326601,0.0019282760814249365,614,289391,0.0021206766839449763,628,256207,0.0024495093186583626,552,239411,0.002304137856255161,707,630,0.9497270241428659,3,1872,624.0,0.002166154028009425,0.845431987225981,0.7476337773397919,-0.07334476264143586,1,4,3,1951,0.0019600962233024947,12,3,1.0,853,1686,723.0,1.1795580110497237,0.384810691088737,0.0021459497991001336,0.8533917733329597,0.7826797232250361,0.9998387781779896,1.0,68.62865947611711,32.42295839753467,True,False,近期份额下降,2026Q2
C0173,电池正极改性与再生工艺,电化学储能,宽泛待细分,能源电力直接相关,True,True,40,385955,0.00010483265601946522,37,326601,0.0001146873165002936,33,289391,0.00011561052711498244,39,256207,0.00015394688637550567,22,239411,9.383366835428257e-05,40,37,0.9140736675898842,3,109,36.333333333333336,0.0001280815766635939,0.8184834911488329,0.6809663935895298,-0.048930845256351496,2,0,3,110,0.00011171016654491376,0,0,0.0,62,192,70.33333333333333,0.883177570093458,0.4398765379999641,0.0001254907893198743,0.8353812784797155,0.5825528430302631,0.844715081037714,1.0,28.836671802773502,30.100154083204934,False,False,近期份额下降,2026Q2
C0174,电力负荷预测与短路等系统计算混合,电网与电力系统,混杂待重分,质量限制观察,False,False,272,385955,0.0007053555250692413,239,326601,0.0007324696613818751,249,289391,0.000861039597468302,192,256207,0.0007502474842350594,191,239411,0.0007986287773264494,272,239,0.9629825810648862,3,680,226.66666666666666,0.0007812522476950788,0.9028524745371871,0.8191905774637827,-0.09971926344122473,2,4,3,760,0.0007662882613064728,12,3,1.0,321,816,296.0,1.0841750841750841,0.3009382169579578,0.0007798765491522782,0.904445102030519,0.7858864100865498,0.9205601258592941,1.0,52.04930662557782,35.60092449922958,False,False,近期份额下降,2026Q2
C0175,空化流动与水动力,热工与能效,关联基础研究,关联基础或环境研究,True,False,897,385955,0.0023231434266041983,614,326601,0.001879342826384811,594,289391,0.002051655473727076,499,256207,0.0019467460694826606,488,239411,0.0020372331996029794,897,614,1.236146696594523,3,1707,569.0,0.001959248123198183,1.1857321178963338,1.1323262878946883,0.06213708921871142,3,4,3,2105,0.0020847139089053618,12,3,1.0,916,1613,619.6666666666666,1.4774436090225564,0.4238611159512612,0.0019568540891660765,1.1871827539242938,1.0950210420087871,1.4777086795527674e-05,0.00010656552977543995,71.8335901386749,72.23035439137134,False,False,平稳或增长证据不足,2026Q2
C0176,光伏最大功率点跟踪,太阳能,方向候选,能源电力直接相关,True,True,1340,385955,0.003469831491212176,1193,326601,0.0036501149931493443,1096,289391,0.0037840878501963653,1044,256207,0.00407082336251179,1002,239411,0.004180811223340812,1340,1193,0.9506088158111373,3,3333,1111.0,0.003835008735285833,0.9047779889746616,0.8299421585554143,-0.04334941798805181,0,4,3,3629,0.003634678111519295,12,3,1.0,1270,2331,1119.0,1.1348214285714286,0.3385905795437696,0.0038203063579707853,0.9082600100833879,0.8524727732403846,0.998518859359663,1.0,80.2773497688752,33.75192604006163,True,False,近期份额下降,2026Q2
C0177,纳米结构输运与器件基础,能源材料与电化学基础,关联基础研究,关联基础或环境研究,True,False,484,385955,0.0012541091812698988,482,326601,0.0014756434723037777,531,289391,0.0018342386615406916,498,256207,0.0019428486799541666,503,239411,0.0020997889785058345,484,482,0.8498727536889252,3,1511,503.6666666666667,0.001750910271266212,0.716261250990869,0.5972548642303553,-0.19010199612267842,0,4,3,1497,0.0015213304383714559,12,3,1.0,973,1886,859.3333333333334,1.132119333591631,0.4206412311816503,0.0017322313064565297,0.7239848261577246,0.6535666916543935,0.9999999997496781,1.0,67.2342064714946,16.47919876733436,False,False,近期份额下降,2026Q2
C0178,离子液体与电解质基础,能源材料与电化学基础,宽泛待细分,关联基础或环境研究,True,False,913,385955,0.0023645587968834933,739,326601,0.0022616338813857897,690,289391,0.002382957282772996,637,256207,0.002484585824414807,593,239411,0.0024751236519229645,913,739,1.0455090969165344,3,2066,688.6666666666666,0.0023763923295245307,0.9950203792134756,0.9516913336815067,-0.0038754114127304007,3,4,3,2342,0.0023363833203474266,12,3,1.0,1335,2288,958.0,1.3931178310740355,0.4714676689843849,0.0023682805125983582,0.9984285156698851,0.9236272722135308,0.5134344779801479,0.9724137840533102,78.89830508474577,54.78813559322033,False,False,历史峰值以下的恢复或波动,2026Q2
C0179,超导与量子材料基础,能源材料与电化学基础,关联基础研究,关联基础或环境研究,True,False,532,385955,0.0013783552921077834,414,326601,0.0012676771383832452,306,289391,0.001057750046589317,275,256207,0.001073730815100046,265,239411,0.0011072372865805343,532,414,1.0873078407532801,3,995,331.6666666666667,0.0011330526666908692,1.216497107882312,1.0873078407532801,0.13237345820656943,4,4,3,1252,0.0012345941590267819,12,3,1.0,796,1345,536.3333333333334,1.4832506203473945,0.4030076131364423,0.0011408774499354782,1.2081536822256727,1.0874808334849744,0.00020778004538985853,0.0013095381011965874,63.235747303543924,74.87673343605547,False,False,平稳或增长证据不足,2026Q2
C0180,电池组结构均衡与供能电路,电化学储能,宽泛待细分,能源电力直接相关,True,True,35,385955,9.189035280718557e-05,22,326601,6.881238990017616e-05,27,289391,9.490416404961245e-05,42,256207,0.00016563905496098713,22,239411,9.383366835428257e-05,35,22,1.3353751110881027,3,91,30.333333333333332,0.00010978520297025858,0.8370012562811326,0.5547626000934891,-0.016135766992665168,4,0,3,84,8.520230225232473e-05,0,0,0.0,43,107,41.666666666666664,1.03125,0.3117744268327057,0.00010486216641797716,0.8762965323538485,0.5947550631771563,0.7597722499595878,1.0,20.446841294298924,51.194144838212644,False,False,历史峰值以下的恢复或波动,2026Q2
C0181,聚变装置与粒子束工程,核能与等离子体,宽泛待细分,能源电力直接相关,True,True,333,385955,0.0008632516242590532,271,326601,0.0008303361714621256,284,289391,0.0009818267153496269,252,256207,0.0009840908559446884,278,239411,0.0011614522949630088,333,271,1.039641116367323,3,807,269.0,0.0009320845809188136,0.9261515981823157,0.7432518993701304,-0.06435430700244105,2,4,3,888,0.0008918048370236019,12,3,1.0,345,773,323.0,1.0679012345679013,0.2820061512264327,0.0009254229440712192,0.9328184802306119,0.8210889734382341,0.8585151359672376,1.0,52.71956856702619,41.294298921417564,True,False,历史峰值以下的恢复或波动,2026Q2
C0182,导航定位与遥感观测,数字技术与测量,关联基础研究,关联基础或环境研究,True,False,466,385955,0.001207516889705692,317,326601,0.0009710192797024858,214,289391,0.0007402524795869771,170,256207,0.0006645049146081954,177,239411,0.0007402433836837847,466,317,1.2435560394595537,3,701,233.66666666666666,0.000791925557965886,1.52478585589191,1.2435560394595537,0.24466502806257617,3,4,3,997,0.0009729295496650516,12,3,1.0,578,1182,367.3333333333333,1.5719457013574663,0.2600472000582269,0.0008039432758711582,1.5019926479230998,1.3360236788545,3.4604957820557816e-12,5.407024659462158e-11,54.77657935285054,84.71879815100154,False,False,多年背景上持续抬升,2026Q2
C0183,通用控制器与电力控制算法,数字技术与测量,宽泛待细分,能源电力直接相关,True,True,1389,385955,0.0035966660626925166,1131,326601,0.0034604986298688587,999,289391,0.0034493349806395505,975,256207,0.0038019034850457164,877,239411,0.0036595130658170203,1389,1131,1.0393490786698616,3,3105,1035.0,0.003570579031851375,1.0073061065469864,0.9460171929244195,0.020912934723964494,4,4,3,3519,0.003502166557733642,12,3,1.0,1339,2278,1044.0,1.2822966507177034,0.3636173732186972,0.003559010467880088,1.0105803551723909,0.9486316104064382,0.36796151869913574,0.7976044480472596,80.61633281972264,57.54237288135593,True,False,历史峰值以下的恢复或波动,2026Q2
C0184,卤化物钙钛矿结构、光电物性与发光,能源材料与电化学基础,关联基础研究,关联基础或环境研究,True,False,3794,385955,0.009821913907799032,3792,326601,0.011598710608729693,3493,289391,0.012056279894811676,2939,256207,0.011456376519007569,2708,239411,0.011295488477225526,3794,3792,0.8468108429575467,3,10224,3408.0,0.011703789007516313,0.8392080463421958,0.8146720210125359,-0.10248483747135628,0,4,3,11079,0.011158968137113466,12,3,1.0,2927,4314,2309.0,1.2675324675324675,0.5619285711524619,0.01171763082558041,0.8382167055781536,0.8075612841469842,1.0,1.0,96.68721109399075,25.500770416024654,False,False,近期份额下降,2026Q2
C0185,风电场运行与功率优化,风能与水能海洋能源,方向候选,能源电力直接相关,True,True,935,385955,0.002421504931017524,723,326601,0.0022127006263456643,687,289391,0.0023726041012403112,624,256207,0.0024339197605443876,638,239411,0.00266279098863153,935,723,1.094366269971508,3,2034,678.0,0.0023397414960434544,1.0349454993691967,0.9093860319326045,0.010200545189621657,4,4,3,2345,0.0023356032195345,12,3,1.0,980,1900,819.6666666666666,1.1953696181965883,0.3414479121962179,0.0023316074052172077,1.0385560303158934,0.9611795017936162,0.16725672330067043,0.4669978500765598,71.14791987673344,59.24499229583975,True,False,历史峰值以下的恢复或波动,2026Q2
